"102年08月01日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","7,939,321","280,894,047","3,484","0.17",
"食品類指數          ","20,111,569","905,276,067","9,492","-9.66",
"塑膠類指數          ","63,867,137","2,115,200,802","24,329","-1.15",
"紡織纖維類指數      ","32,870,439","1,029,308,757","10,895","-0.54",
"電機機械類指數      ","64,085,692","2,342,990,530","25,089","0.29",
"電器電纜類指數      ","10,885,499","252,309,801","3,511","0.26",
"化學生技醫療類指數  ","70,495,816","3,186,123,259","34,643","0.50",
"化學類指數          ","33,448,344","1,020,182,993","13,946","-0.19",
"生技醫療類指數      ","37,047,472","2,165,940,266","20,697","1.13",
"玻璃陶瓷類指數      ","1,884,546","27,391,612","714","-0.29",
"造紙類指數          ","22,668,340","280,424,757","5,179","1.07",
"鋼鐵類指數          ","30,985,642","793,527,504","10,222","0.07",
"橡膠類指數          ","49,538,813","3,473,594,880","12,174","-1.04",
"汽車類指數          ","4,413,571","314,879,466","2,637","-0.12",
"電子類指數          ","1,218,502,529","46,194,235,653","368,994","-3.20",
"半導體類指數        ","250,193,802","11,849,399,336","78,986","-1.08",
"電腦及週邊設備類指數","176,661,048","7,438,698,794","62,443","-1.99",
"光電類指數          ","484,682,161","11,876,760,213","95,214","0.31",
"通信網路類指數      ","80,332,045","3,968,621,162","35,091","-0.95",
"電子零組件類指數    ","107,141,267","3,708,179,483","42,236","-1.44",
"電子通路類指數      ","22,745,906","784,163,498","9,409","0.09",
"資訊服務類指數      ","12,349,987","327,504,427","5,705","1.13",
"其他電子類指數      ","84,396,313","6,240,908,740","39,910","-0.46",
"建材營造類指數      ","62,208,936","1,533,375,283","19,384","1.06",
"航運業類指數        ","68,440,860","610,399,735","13,633","0.08",
"觀光事業類指數      ","1,621,446","109,317,441","973","-0.14",
"金融保險類指數      ","310,965,684","6,341,139,425","58,832","-2.70",
"貿易百貨類指數      ","15,585,638","1,073,043,324","8,680","-3.17",
"油電燃氣類指數      ","2,270,713","108,516,810","1,181","0.05",
"其他類指數          ","50,946,552","2,835,799,560","27,754","-1.10",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

