"106年04月19日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","4,262,589","100,506,512","2,236","-0.92",
"食品類指數          ","20,465,012","1,011,042,340","10,777","-16.86",
"塑膠類指數          ","58,569,862","2,513,235,211","26,114","-4.20",
"紡織纖維類指數      ","25,889,955","902,898,606","12,876","-4.26",
"電機機械類指數      ","74,446,029","4,478,582,789","41,068","0.01",
"電器電纜類指數      ","14,302,949","177,522,775","3,974","-0.58",
"化學生技醫療類指數  ","21,961,505","738,861,590","13,303","-0.61",
"化學類指數          ","17,056,298","445,522,948","8,925","-0.83",
"生技醫療類指數      ","4,905,207","293,338,642","4,378","-0.23",
"玻璃陶瓷類指數      ","3,010,240","42,513,334","1,115","-0.36",
"造紙類指數          ","15,552,180","320,593,977","5,857","-2.40",
"鋼鐵類指數          ","93,654,220","1,745,186,017","39,545","-3.08",
"橡膠類指數          ","12,599,771","471,481,430","6,902","-4.47",
"汽車類指數          ","6,191,222","544,536,984","4,182","-4.72",
"電子類指數          ","1,335,310,428","55,279,955,036","457,297","-3.89",
"半導體類指數        ","296,944,786","15,335,765,085","99,603","-1.09",
"電腦及週邊設備類指數","121,235,036","5,106,905,773","54,792","-0.97",
"光電類指數          ","591,776,381","16,901,448,891","140,976","-0.61",
"通信網路類指數      ","98,316,533","5,467,081,798","45,533","-1.73",
"電子零組件類指數    ","131,990,795","5,799,192,244","65,028","-0.35",
"電子通路類指數      ","16,936,370","616,727,063","9,246","-0.89",
"資訊服務類指數      ","2,161,082","81,151,482","1,676","-0.73",
"其他電子類指數      ","75,949,445","5,971,682,700","40,443","-1.22",
"建材營造類指數      ","33,559,396","725,653,912","16,564","-2.98",
"航運業類指數        ","61,967,681","926,313,344","21,909","-0.95",
"觀光事業類指數      ","2,302,599","308,846,740","1,905","-0.07",
"金融保險類指數      ","354,575,927","7,499,682,480","106,143","-12.12",
"貿易百貨類指數      ","17,974,000","715,692,280","8,315","-0.79",
"油電燃氣類指數      ","3,673,281","312,160,626","2,669","-2.43",
"其他類指數          ","32,776,260","2,295,903,506","20,678","-1.93",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

