"98年05月07日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","76,484,000","2,487,438,000","20,362","-5.35",
"食品類指數          ","154,060,000","3,499,092,000","37,363","-9.33",
"塑膠類指數          ","313,422,000","5,720,145,000","52,864","-1.21",
"紡織纖維類指數      ","177,835,000","2,650,607,000","32,296","-4.11",
"電機機械類指數      ","90,288,000","1,972,410,000","24,884","0.02",
"電器電纜類指數      ","60,598,000","632,886,000","9,654","0.73",
"化學生技醫療類指數  ","227,656,000","7,656,770,000","60,434","2.68",
"化學類指數          ","189,516,000","6,437,631,000","45,699","3.49",
"生技醫療類指數      ","38,140,000","1,219,139,000","14,735","-0.09",
"玻璃陶瓷類指數      ","18,729,000","278,213,000","4,715","-0.61",
"造紙類指數          ","116,519,000","1,329,591,000","18,233","7.77",
"鋼鐵類指數          ","573,013,000","12,455,109,000","108,450","3.21",
"橡膠類指數          ","90,164,000","2,591,583,000","26,677","-1.47",
"汽車類指數          ","115,577,000","2,293,945,000","17,089","2.49",
"電子類指數          ","3,978,364,000","126,613,433,000","913,111","-1.94",
"半導體類指數        ","1,235,183,000","40,313,697,000","260,863","-0.89",
"電腦及週邊設備類指數","557,837,000","17,469,802,000","139,888","-0.64",
"光電類指數          ","1,067,947,000","23,111,103,000","212,649","-0.07",
"通信網路類指數      ","320,274,000","18,382,357,000","91,232","-0.71",
"電子零組件類指數    ","452,091,000","10,764,023,000","102,417","1.08",
"電子通路類指數      ","107,227,000","3,556,143,000","32,943","-1.01",
"資訊服務類指數      ","10,436,000","1,030,402,000","4,147","1.69",
"其他電子類指數      ","227,369,000","11,985,906,000","68,972","-0.64",
"建材營造類指數      ","368,655,000","6,415,579,000","62,635","12.76",
"航運業類指數        ","478,039,000","11,648,301,000","105,814","2.52",
"觀光事業類指數      ","32,039,000","1,216,028,000","9,372","1.35",
"金融保險類指數      ","2,460,397,000","44,977,647,000","317,290","15.43",
"貿易百貨類指數      ","114,649,000","2,758,744,000","25,049","0.71",
"油電燃氣類指數      ","13,724,000","698,859,000","4,173","-0.04",
"其他類指數          ","139,383,000","3,345,187,000","37,990","0.30",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

