"105年10月27日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","7,666,329","250,093,268","3,792","0.09",
"食品類指數          ","25,356,772","1,228,841,265","10,278","-25.14",
"塑膠類指數          ","69,092,614","2,386,040,615","24,913","-1.14",
"紡織纖維類指數      ","27,716,965","1,991,187,590","14,102","-4.46",
"電機機械類指數      ","52,380,793","2,569,417,961","23,240","0.61",
"電器電纜類指數      ","16,464,546","178,299,410","4,043","0.10",
"化學生技醫療類指數  ","23,790,745","1,333,946,275","11,405","-0.23",
"化學類指數          ","16,350,678","388,689,226","6,069","0.06",
"生技醫療類指數      ","7,440,067","945,257,049","5,336","-0.43",
"玻璃陶瓷類指數      ","2,939,037","39,140,176","956","-0.24",
"造紙類指數          ","6,006,665","84,794,663","2,180","-0.57",
"鋼鐵類指數          ","58,320,621","977,911,920","17,456","-0.28",
"橡膠類指數          ","12,627,194","577,204,091","6,723","-2.87",
"汽車類指數          ","4,193,567","230,801,501","2,154","-1.22",
"電子類指數          ","894,086,562","40,320,251,909","344,904","-3.38",
"半導體類指數        ","182,937,560","10,649,528,614","67,231","-1.66",
"電腦及週邊設備類指數","106,040,664","5,240,329,859","50,231","-0.73",
"光電類指數          ","262,556,401","6,006,746,489","72,475","-0.47",
"通信網路類指數      ","83,086,547","6,188,068,862","39,908","-0.58",
"電子零組件類指數    ","161,315,917","5,866,219,919","71,041","-0.34",
"電子通路類指數      ","34,326,070","956,460,224","13,152","-0.13",
"資訊服務類指數      ","1,341,241","57,664,508","869","0.24",
"其他電子類指數      ","62,482,162","5,355,233,434","29,997","-0.28",
"建材營造類指數      ","20,131,148","403,152,947","8,656","-0.07",
"航運業類指數        ","129,233,276","2,487,356,926","40,113","0.19",
"觀光事業類指數      ","1,219,926","204,466,233","971","-0.79",
"金融保險類指數      ","190,410,314","3,570,531,245","52,748","-1.83",
"貿易百貨類指數      ","9,443,077","492,006,267","4,904","-2.28",
"油電燃氣類指數      ","3,299,662","300,916,562","1,827","-0.59",
"其他類指數          ","23,635,967","2,230,429,663","14,692","-1.90",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

