"99年07月02日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","10,408,856","266,274,817","3,334","1.17",
"食品類指數          ","74,758,732","2,031,691,293","21,788","11.11",
"塑膠類指數          ","47,575,823","1,712,831,067","13,342","1.03",
"紡織纖維類指數      ","60,605,373","1,002,375,358","14,436","5.03",
"電機機械類指數      ","29,964,929","769,684,577","10,447","0.59",
"電器電纜類指數      ","24,079,197","507,945,787","7,351","0.32",
"化學生技醫療類指數  ","38,242,156","1,334,096,985","15,235","0.34",
"化學類指數          ","27,507,167","868,693,637","9,415","0.50",
"生技醫療類指數      ","10,734,989","465,403,348","5,820","-0.09",
"玻璃陶瓷類指數      ","8,282,380","196,555,804","2,794","0.09",
"造紙類指數          ","10,531,302","134,820,488","2,603","1.34",
"鋼鐵類指數          ","33,123,161","673,754,941","10,352","0.55",
"橡膠類指數          ","15,061,894","635,360,429","5,232","0.78",
"汽車類指數          ","10,228,900","254,489,406","3,310","0.80",
"電子類指數          ","1,160,675,556","62,049,502,268","390,112","1.70",
"半導體類指數        ","326,354,247","18,994,141,921","96,776","0.28",
"電腦及週邊設備類指數","138,700,830","7,760,446,213","54,713","0.50",
"光電類指數          ","249,614,531","10,359,604,320","87,512","0.20",
"通信網路類指數      ","164,496,844","11,679,536,282","43,464","1.56",
"電子零組件類指數    ","136,499,170","5,307,121,208","47,265","1.11",
"電子通路類指數      ","24,450,315","1,224,141,132","9,270","0.63",
"資訊服務類指數      ","35,654,946","771,355,331","11,679","2.43",
"其他電子類指數      ","84,904,673","5,953,155,861","39,433","-0.23",
"建材營造類指數      ","80,799,063","1,751,067,284","21,918","2.11",
"航運業類指數        ","262,077,020","5,217,622,644","55,225","0.06",
"觀光事業類指數      ","6,284,398","271,396,181","2,609","1.29",
"金融保險類指數      ","1,030,354,082","16,857,164,175","164,517","28.43",
"貿易百貨類指數      ","22,091,927","848,285,195","8,874","1.69",
"油電燃氣類指數      ","4,635,144","277,339,332","1,639","2.05",
"其他類指數          ","48,856,174","1,361,086,967","16,404","1.00",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

