"108年12月03日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","22,698,112","960,782,136","9,671","2.31",
"食品類指數          ","11,491,249","576,792,509","6,798","0.37",
"塑膠類指數          ","21,194,711","891,853,715","8,713","-0.52",
"紡織纖維類指數      ","22,299,284","797,095,228","9,735","0.25",
"電機機械類指數      ","23,980,330","1,724,738,877","11,549","1.60",
"電器電纜類指數      ","9,518,242","189,373,973","3,690","0.41",
"化學生技醫療類指數  ","27,988,121","1,750,615,645","16,878","0.08",
"化學類指數          ","9,515,569","321,697,269","4,440","-0.06",
"生技醫療類指數      ","18,472,552","1,428,918,376","12,438","0.14",
"玻璃陶瓷類指數      ","1,228,497","14,780,104","585","0.00",
"造紙類指數          ","4,699,143","63,336,217","1,626","0.03",
"鋼鐵類指數          ","28,719,565","811,901,892","11,420","0.80",
"橡膠類指數          ","10,078,446","353,511,946","4,937","0.83",
"汽車類指數          ","14,914,888","1,040,884,753","9,031","1.90",
"電子類指數          ","1,373,002,881","84,994,729,541","561,321","1.64",
"半導體類指數        ","400,182,575","29,411,756,996","154,298","0.17",
"電腦及週邊設備類指數","119,385,030","5,647,487,464","55,228","1.20",
"光電類指數          ","371,228,056","9,949,156,042","95,520","-0.23",
"通信網路類指數      ","73,083,179","3,688,194,246","27,597","0.07",
"電子零組件類指數    ","322,909,297","29,099,044,527","184,225","1.18",
"電子通路類指數      ","21,018,320","683,491,202","10,800","0.08",
"資訊服務類指數      ","2,807,342","158,823,773","1,917","-0.04",
"其他電子類指數      ","62,389,082","6,356,775,291","31,736","1.05",
"建材營造類指數      ","50,160,423","1,004,114,583","18,481","0.18",
"航運業類指數        ","39,984,474","734,216,214","15,751","0.25",
"觀光事業類指數      ","3,308,739","195,502,050","2,146","0.33",
"金融保險類指數      ","206,261,702","4,283,671,923","61,912","1.21",
"貿易百貨類指數      ","7,486,526","396,025,309","3,915","-0.07",
"油電燃氣類指數      ","4,130,812","343,904,405","2,232","-0.71",
"其他類指數          ","24,297,217","1,739,375,486","14,293","0.54",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

