"108年07月31日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","24,874,960","1,044,037,706","9,490","-0.65",
"食品類指數          ","28,769,317","1,533,680,115","14,095","15.65",
"塑膠類指數          ","53,687,492","2,999,090,881","18,637","-1.23",
"紡織纖維類指數      ","33,032,192","1,157,762,299","12,975","-2.01",
"電機機械類指數      ","43,794,906","2,214,272,533","20,042","0.81",
"電器電纜類指數      ","21,024,778","344,364,624","6,023","0.06",
"化學生技醫療類指數  ","33,083,508","1,810,948,719","19,801","0.18",
"化學類指數          ","13,824,496","544,288,901","7,259","-0.08",
"生技醫療類指數      ","19,259,012","1,266,659,818","12,542","0.31",
"玻璃陶瓷類指數      ","2,572,148","32,211,238","1,250","-0.21",
"造紙類指數          ","5,579,716","79,294,020","2,638","-0.81",
"鋼鐵類指數          ","31,799,541","1,149,918,416","13,047","-0.28",
"橡膠類指數          ","16,655,146","599,054,820","6,471","-0.04",
"汽車類指數          ","23,699,478","1,425,014,007","13,323","0.63",
"電子類指數          ","1,537,253,430","90,712,104,740","626,028","0.43",
"半導體類指數        ","494,660,389","35,009,309,204","179,033","-0.51",
"電腦及週邊設備類指數","187,950,230","8,966,308,897","87,457","-0.87",
"光電類指數          ","339,129,200","13,528,436,074","105,693","0.63",
"通信網路類指數      ","81,842,869","5,593,107,454","40,958","0.56",
"電子零組件類指數    ","366,148,474","22,669,022,835","177,553","1.06",
"電子通路類指數      ","11,997,316","445,555,942","6,698","-0.22",
"資訊服務類指數      ","7,690,639","394,941,616","4,992","2.16",
"其他電子類指數      ","47,834,313","4,105,422,718","23,644","0.53",
"建材營造類指數      ","41,238,223","944,037,686","17,477","-1.32",
"航運業類指數        ","54,929,833","1,015,313,649","19,874","-0.22",
"觀光事業類指數      ","4,150,960","326,565,137","2,499","-0.26",
"金融保險類指數      ","433,720,847","9,286,042,617","95,827","-3.55",
"貿易百貨類指數      ","17,345,616","937,895,854","7,699","-2.50",
"油電燃氣類指數      ","4,109,797","347,406,072","2,498","-1.21",
"其他類指數          ","44,768,158","3,061,449,605","23,702","-0.44",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

