"98年09月04日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","23,616,572","730,866,672","6,641","-0.04",
"食品類指數          ","83,810,583","2,093,574,874","20,776","-2.49",
"塑膠類指數          ","106,053,335","2,116,142,520","23,061","0.15",
"紡織纖維類指數      ","76,411,602","1,430,441,678","16,061","4.28",
"電機機械類指數      ","43,083,201","980,171,395","14,158","0.19",
"電器電纜類指數      ","36,798,039","442,433,586","6,389","0.49",
"化學生技醫療類指數  ","77,715,982","2,825,515,618","28,767","-0.52",
"化學類指數          ","55,476,270","1,971,352,669","19,052","-0.57",
"生技醫療類指數      ","22,239,712","854,162,949","9,715","-0.24",
"玻璃陶瓷類指數      ","23,836,879","318,323,877","4,573","0.64",
"造紙類指數          ","40,304,987","554,200,439","8,186","-1.93",
"鋼鐵類指數          ","109,998,184","2,849,300,780","29,960","-0.65",
"橡膠類指數          ","76,960,511","2,979,071,342","24,575","-1.46",
"汽車類指數          ","47,917,594","1,247,595,616","12,729","-1.38",
"電子類指數          ","2,546,749,568","98,707,882,090","705,376","3.21",
"半導體類指數        ","732,716,523","29,013,795,672","184,005","0.66",
"電腦及週邊設備類指數","484,220,134","17,105,957,782","134,834","1.64",
"光電類指數          ","627,031,073","17,875,511,698","152,600","-0.20",
"通信網路類指數      ","154,278,564","12,209,178,891","56,765","1.56",
"電子零組件類指數    ","348,860,879","11,748,605,122","110,165","1.34",
"電子通路類指數      ","55,567,871","1,970,132,230","18,667","-0.19",
"資訊服務類指數      ","6,886,858","349,209,968","2,657","0.43",
"其他電子類指數      ","137,187,666","8,435,490,727","45,683","0.90",
"建材營造類指數      ","98,434,771","2,556,299,031","30,190","-2.23",
"航運業類指數        ","54,204,815","1,562,361,315","18,310","-0.42",
"觀光事業類指數      ","6,001,371","212,064,721","2,390","0.40",
"金融保險類指數      ","640,412,457","11,089,480,428","97,861","7.66",
"貿易百貨類指數      ","41,301,579","967,784,229","11,103","-0.59",
"油電燃氣類指數      ","6,440,276","269,323,754","2,104","0.00",
"其他類指數          ","57,854,536","1,720,126,682","20,446","-0.05",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

