"106年05月08日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","9,361,341","300,294,907","3,918","-1.18",
"食品類指數          ","14,730,017","604,858,035","6,944","2.06",
"塑膠類指數          ","57,563,490","2,004,682,460","20,311","0.73",
"紡織纖維類指數      ","19,410,677","578,445,530","9,133","-3.73",
"電機機械類指數      ","52,271,534","3,113,491,615","24,279","-1.44",
"電器電纜類指數      ","10,015,074","125,532,241","2,971","-0.26",
"化學生技醫療類指數  ","26,243,247","1,066,396,754","13,346","-0.88",
"化學類指數          ","20,697,397","549,200,059","9,266","-0.89",
"生技醫療類指數      ","5,545,850","517,196,695","4,080","-0.62",
"玻璃陶瓷類指數      ","2,493,221","38,261,848","970","-0.75",
"造紙類指數          ","8,208,247","163,361,520","3,377","-0.48",
"鋼鐵類指數          ","44,747,179","727,360,477","16,261","-0.69",
"橡膠類指數          ","8,444,867","355,349,099","4,406","-0.98",
"汽車類指數          ","6,027,609","530,314,207","4,120","0.45",
"電子類指數          ","1,359,630,136","61,564,707,111","472,605","3.44",
"半導體類指數        ","366,467,776","21,385,422,804","131,570","2.45",
"電腦及週邊設備類指數","156,317,142","5,981,026,755","59,427","-0.76",
"光電類指數          ","462,134,720","12,889,598,557","107,374","-0.08",
"通信網路類指數      ","137,037,839","7,472,979,192","63,076","0.69",
"電子零組件類指數    ","145,027,652","5,973,098,457","65,287","-0.50",
"電子通路類指數      ","24,390,189","899,214,593","10,385","0.05",
"資訊服務類指數      ","2,695,151","80,383,897","1,621","-0.87",
"其他電子類指數      ","65,559,667","6,882,982,856","33,865","1.01",
"建材營造類指數      ","29,099,792","632,488,492","11,222","-0.54",
"航運業類指數        ","40,863,785","644,773,653","14,248","-0.44",
"觀光事業類指數      ","2,058,044","344,007,376","1,746","-0.18",
"金融保險類指數      ","236,292,392","4,261,104,580","46,024","2.03",
"貿易百貨類指數      ","13,694,075","651,004,058","5,764","-1.08",
"油電燃氣類指數      ","5,311,270","465,014,361","3,261","-0.57",
"其他類指數          ","37,128,306","2,719,968,619","21,267","-1.13",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

