"107年08月20日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","31,890,828","1,284,255,503","9,273","0.08",
"食品類指數          ","32,940,879","1,428,161,859","15,186","-20.89",
"塑膠類指數          ","62,654,116","2,895,792,585","22,535","-0.50",
"紡織纖維類指數      ","89,503,144","3,763,666,410","32,168","0.96",
"電機機械類指數      ","55,591,756","3,608,732,244","27,171","-1.87",
"電器電纜類指數      ","22,036,859","376,134,573","7,826","0.32",
"化學生技醫療類指數  ","38,516,875","1,877,296,731","18,572","-0.17",
"化學類指數          ","25,642,603","740,173,768","9,162","0.09",
"生技醫療類指數      ","12,874,272","1,137,122,963","9,410","-0.34",
"玻璃陶瓷類指數      ","2,059,547","27,150,868","983","0.26",
"造紙類指數          ","13,531,307","258,533,647","4,975","1.85",
"鋼鐵類指數          ","69,726,418","1,983,007,919","25,061","0.72",
"橡膠類指數          ","10,722,912","450,071,679","5,010","0.71",
"汽車類指數          ","4,886,241","297,481,736","2,756","-0.16",
"電子類指數          ","1,190,012,685","77,681,111,573","515,999","0.26",
"半導體類指數        ","286,957,503","17,706,192,021","126,780","-0.23",
"電腦及週邊設備類指數","115,322,376","5,046,223,420","55,879","-0.23",
"光電類指數          ","305,626,649","10,627,762,973","92,054","0.55",
"通信網路類指數      ","63,069,467","4,060,226,764","32,479","0.01",
"電子零組件類指數    ","346,961,437","34,968,022,659","171,575","0.94",
"電子通路類指數      ","22,888,776","729,656,456","11,427","-0.75",
"資訊服務類指數      ","3,044,723","97,070,674","1,807","0.56",
"其他電子類指數      ","46,141,754","4,445,956,606","23,998","-0.27",
"建材營造類指數      ","30,179,202","688,988,122","11,346","0.50",
"航運業類指數        ","40,390,044","659,905,349","14,008","0.23",
"觀光事業類指數      ","4,433,377","709,408,314","3,248","2.97",
"金融保險類指數      ","352,785,897","6,481,728,526","83,313","1.57",
"貿易百貨類指數      ","11,582,318","784,942,815","6,483","-4.80",
"油電燃氣類指數      ","4,445,105","445,027,166","2,646","3.02",
"其他類指數          ","30,198,140","2,023,463,643","18,142","-0.09",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

