"105年07月06日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","14,825,378","452,513,858","9,150","-2.93",
"食品類指數          ","20,091,553","864,939,458","10,171","-17.51",
"塑膠類指數          ","39,006,052","1,877,260,217","18,915","-6.33",
"紡織纖維類指數      ","26,742,624","1,088,005,937","12,747","-10.23",
"電機機械類指數      ","45,248,143","2,431,970,782","23,684","-2.23",
"電器電纜類指數      ","5,135,273","44,577,500","1,916","-0.38",
"化學生技醫療類指數  ","42,070,653","3,341,385,562","24,582","-0.47",
"化學類指數          ","18,894,541","598,691,823","8,871","-0.74",
"生技醫療類指數      ","23,176,112","2,742,693,739","15,711","-0.07",
"玻璃陶瓷類指數      ","1,985,986","26,305,046","738","-0.45",
"造紙類指數          ","10,334,636","141,368,833","3,436","-1.39",
"鋼鐵類指數          ","29,248,668","588,497,733","10,584","-1.07",
"橡膠類指數          ","12,573,680","608,827,482","7,733","-6.61",
"汽車類指數          ","4,363,341","244,896,048","2,790","-5.19",
"電子類指數          ","1,055,206,081","45,840,755,776","399,059","-5.77",
"半導體類指數        ","212,918,717","13,501,059,656","84,599","-2.03",
"電腦及週邊設備類指數","174,007,929","5,633,911,780","69,096","-1.99",
"光電類指數          ","367,907,754","7,843,982,827","93,343","-0.72",
"通信網路類指數      ","118,029,808","8,110,818,373","59,285","-0.97",
"電子零組件類指數    ","83,380,608","3,619,260,165","41,252","-0.96",
"電子通路類指數      ","28,586,447","728,473,777","12,506","-0.67",
"資訊服務類指數      ","3,669,224","94,937,416","2,017","-0.55",
"其他電子類指數      ","66,705,594","6,308,311,782","36,961","-1.52",
"建材營造類指數      ","30,908,750","721,670,513","12,740","-1.63",
"航運業類指數        ","75,015,019","1,017,977,366","21,520","-1.19",
"觀光事業類指數      ","2,051,858","180,926,432","1,390","-0.44",
"金融保險類指數      ","378,466,529","6,617,798,339","94,751","-15.28",
"貿易百貨類指數      ","11,560,543","659,868,238","6,361","-0.80",
"油電燃氣類指數      ","5,634,646","427,143,268","3,632","-0.35",
"其他類指數          ","35,227,844","2,166,749,240","20,049","-4.04",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

