"102年06月21日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","38,786,226","1,305,114,464","10,301","-4.78",
"食品類指數          ","29,944,783","1,208,553,856","9,604","0.23",
"塑膠類指數          ","203,899,381","7,358,781,351","42,306","-3.43",
"紡織纖維類指數      ","76,937,415","2,351,540,442","18,997","-6.93",
"電機機械類指數      ","39,157,268","1,885,717,773","15,744","-0.82",
"電器電纜類指數      ","25,683,002","285,849,040","5,677","-0.49",
"化學生技醫療類指數  ","85,051,952","3,158,805,194","35,563","-0.83",
"化學類指數          ","49,493,623","1,618,331,012","18,768","0.23",
"生技醫療類指數      ","35,558,329","1,540,474,182","16,795","-1.80",
"玻璃陶瓷類指數      ","4,951,743","84,085,016","2,024","-2.03",
"造紙類指數          ","14,606,942","192,841,419","2,872","1.02",
"鋼鐵類指數          ","83,232,913","1,856,171,598","20,655","-1.90",
"橡膠類指數          ","36,549,424","2,159,292,312","14,167","-4.90",
"汽車類指數          ","28,458,986","1,191,222,783","7,535","-10.24",
"電子類指數          ","1,819,201,356","71,058,135,846","477,203","-3.67",
"半導體類指數        ","429,830,940","19,622,531,619","107,866","-1.20",
"電腦及週邊設備類指數","274,630,774","10,326,688,101","74,157","-0.54",
"光電類指數          ","667,101,993","17,576,771,485","130,386","-1.35",
"通信網路類指數      ","114,805,592","9,460,839,067","48,418","-0.87",
"電子零組件類指數    ","182,535,104","6,764,582,419","60,127","-0.19",
"電子通路類指數      ","49,247,513","1,827,878,852","14,335","-0.77",
"資訊服務類指數      ","2,386,757","82,908,219","1,218","-0.89",
"其他電子類指數      ","98,662,683","5,395,936,084","40,696","-0.59",
"建材營造類指數      ","85,819,940","2,374,261,448","24,806","-3.32",
"航運業類指數        ","78,987,363","1,306,106,638","16,401","-0.59",
"觀光事業類指數      ","2,848,944","199,518,359","1,373","-1.36",
"金融保險類指數      ","551,000,554","10,416,133,922","99,620","-2.61",
"貿易百貨類指數      ","13,213,577","846,920,689","6,016","-0.27",
"油電燃氣類指數      ","29,919,285","1,952,715,006","3,890","-4.98",
"其他類指數          ","103,866,828","4,968,895,666","39,035","-4.79",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

