"98年11月18日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","22,283,032","655,210,000","6,480","-0.28",
"食品類指數          ","58,214,562","1,449,820,795","18,388","-3.30",
"塑膠類指數          ","107,643,444","2,952,196,655","26,449","-0.82",
"紡織纖維類指數      ","102,034,174","1,598,364,548","24,843","2.89",
"電機機械類指數      ","73,945,058","1,883,917,710","24,969","0.34",
"電器電纜類指數      ","40,103,079","651,854,540","9,760","0.78",
"化學生技醫療類指數  ","121,764,124","4,685,321,855","41,875","0.82",
"化學類指數          ","91,939,034","3,392,437,678","28,995","0.48",
"生技醫療類指數      ","29,825,090","1,292,884,177","12,880","1.56",
"玻璃陶瓷類指數      ","55,761,782","1,080,160,597","13,984","0.05",
"造紙類指數          ","46,344,315","651,553,367","9,154","0.88",
"鋼鐵類指數          ","292,955,485","6,541,047,241","72,189","3.19",
"橡膠類指數          ","55,738,174","2,061,382,223","18,191","2.39",
"汽車類指數          ","56,355,163","1,966,772,534","16,977","1.99",
"電子類指數          ","2,276,297,887","86,515,247,431","644,774","1.74",
"半導體類指數        ","602,869,617","29,136,565,631","186,997","0.51",
"電腦及週邊設備類指數","316,714,199","12,405,864,492","84,486","0.03",
"光電類指數          ","728,822,448","18,626,255,662","171,622","-0.14",
"通信網路類指數      ","107,013,210","6,813,839,107","42,859","0.94",
"電子零組件類指數    ","217,877,117","8,240,066,506","74,513","0.81",
"電子通路類指數      ","49,949,679","1,808,731,078","20,216","1.06",
"資訊服務類指數      ","19,104,979","408,120,271","6,795","1.33",
"其他電子類指數      ","233,946,638","9,075,804,684","57,286","0.67",
"建材營造類指數      ","101,150,894","2,824,201,774","31,931","1.77",
"航運業類指數        ","96,846,714","3,119,693,078","30,179","0.41",
"觀光事業類指數      ","17,025,802","566,473,919","6,358","2.14",
"金融保險類指數      ","623,564,680","12,241,593,638","116,385","-5.17",
"貿易百貨類指數      ","21,631,945","843,142,492","9,016","0.17",
"油電燃氣類指數      ","9,528,860","564,832,628","3,337","1.33",
"其他類指數          ","97,701,680","2,577,652,675","28,837","0.52",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

