"98年02月24日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","18,339,000","425,392,000","5,398","-1.05",
"食品類指數          ","20,279,000","396,387,000","6,750","-4.71",
"塑膠類指數          ","74,649,000","1,286,373,000","16,401","-2.34",
"紡織纖維類指數      ","21,976,000","334,122,000","6,745","-6.37",
"電機機械類指數      ","17,850,000","210,913,000","5,357","-0.22",
"電器電纜類指數      ","8,835,000","59,102,000","2,058","-0.12",
"化學生技醫療類指數  ","32,320,000","1,212,244,000","12,727","-0.57",
"化學類指數          ","28,579,000","1,120,170,000","10,890","-0.70",
"生技醫療類指數      ","3,741,000","92,074,000","1,837","-0.11",
"玻璃陶瓷類指數      ","1,415,000","17,144,000","543","-0.41",
"造紙類指數          ","4,291,000","30,880,000","1,201","-0.79",
"鋼鐵類指數          ","68,825,000","1,293,604,000","19,760","-0.67",
"橡膠類指數          ","37,602,000","685,580,000","11,025","-0.08",
"汽車類指數          ","15,914,000","185,123,000","3,422","-0.25",
"電子類指數          ","1,472,258,000","39,154,860,000","414,043","-2.02",
"半導體類指數        ","476,969,000","14,937,060,000","135,523","-0.91",
"電腦及週邊設備類指數","192,143,000","4,699,105,000","60,369","-0.88",
"光電類指數          ","496,755,000","8,615,758,000","115,218","-0.02",
"通信網路類指數      ","99,930,000","4,803,956,000","33,225","-0.26",
"電子零組件類指數    ","94,430,000","1,789,128,000","30,823","-0.41",
"電子通路類指數      ","37,610,000","871,351,000","12,621","-0.37",
"資訊服務類指數      ","2,283,000","153,275,000","1,330","0.65",
"其他電子類指數      ","72,138,000","3,285,227,000","24,934","-0.17",
"建材營造類指數      ","41,986,000","485,545,000","10,780","-0.56",
"航運業類指數        ","125,002,000","1,624,996,000","26,949","-0.86",
"觀光事業類指數      ","9,521,000","393,298,000","4,378","2.27",
"金融保險類指數      ","451,854,000","6,454,601,000","90,153","-1.23",
"貿易百貨類指數      ","26,140,000","558,192,000","8,769","-0.57",
"油電燃氣類指數      ","4,834,000","226,147,000","2,258","-1.05",
"其他類指數          ","24,877,000","650,193,000","10,228","-0.44",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

