"104年05月06日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","7,619,052","282,901,433","4,035","-0.43",
"食品類指數          ","16,100,498","631,639,235","6,824","0.77",
"塑膠類指數          ","57,956,132","2,288,775,795","25,021","0.74",
"紡織纖維類指數      ","75,929,011","2,228,340,478","30,660","-0.59",
"電機機械類指數      ","49,181,202","3,156,752,753","27,275","1.01",
"電器電纜類指數      ","16,624,843","224,164,478","6,007","0.50",
"化學生技醫療類指數  ","98,754,843","3,001,539,997","33,452","0.48",
"化學類指數          ","83,324,685","1,757,971,458","23,218","0.49",
"生技醫療類指數      ","15,430,158","1,243,568,539","10,234","0.34",
"玻璃陶瓷類指數      ","3,869,754","83,170,215","1,989","-0.48",
"造紙類指數          ","4,429,906","57,179,355","1,978","0.27",
"鋼鐵類指數          ","65,108,535","1,137,619,816","20,451","0.58",
"橡膠類指數          ","16,079,783","767,162,201","8,548","-1.88",
"汽車類指數          ","5,160,682","480,005,722","3,416","-1.08",
"電子類指數          ","1,175,198,448","52,296,073,534","433,054","0.47",
"半導體類指數        ","384,214,429","19,468,187,752","139,736","0.32",
"電腦及週邊設備類指數","143,295,792","5,929,634,846","59,562","-0.05",
"光電類指數          ","384,167,567","10,722,234,116","99,028","-0.29",
"通信網路類指數      ","73,170,297","4,272,295,898","38,780","0.60",
"電子零組件類指數    ","106,794,558","4,940,165,874","53,222","0.19",
"電子通路類指數      ","21,434,604","788,357,600","11,726","0.59",
"資訊服務類指數      ","3,977,775","169,883,148","2,402","0.84",
"其他電子類指數      ","58,143,426","6,005,314,300","28,598","-0.06",
"建材營造類指數      ","41,162,421","1,050,337,050","19,507","2.65",
"航運業類指數        ","176,586,478","3,657,740,023","38,034","-2.94",
"觀光事業類指數      ","13,225,913","1,070,664,344","7,553","1.26",
"金融保險類指數      ","499,644,380","11,423,700,079","102,531","-7.44",
"貿易百貨類指數      ","22,486,635","970,819,740","9,294","0.38",
"油電燃氣類指數      ","5,067,346","298,530,102","3,127","0.07",
"其他類指數          ","49,015,345","3,384,377,113","27,907","0.53",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

