"104年12月24日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","12,988,700","348,426,089","4,749","1.27",
"食品類指數          ","31,494,605","583,872,523","8,630","5.03",
"塑膠類指數          ","71,482,625","1,876,565,085","23,921","0.21",
"紡織纖維類指數      ","30,178,194","1,360,361,747","13,952","-2.39",
"電機機械類指數      ","24,914,838","1,231,655,940","12,323","-0.15",
"電器電纜類指數      ","9,214,601","71,896,567","3,017","0.08",
"化學生技醫療類指數  ","44,987,019","3,162,088,326","26,520","-1.18",
"化學類指數          ","20,678,608","796,388,199","9,452","-0.07",
"生技醫療類指數      ","24,308,411","2,365,700,127","17,068","-1.83",
"玻璃陶瓷類指數      ","3,118,236","49,224,482","1,091","-0.23",
"造紙類指數          ","2,212,867","23,522,694","853","-0.30",
"鋼鐵類指數          ","66,775,846","995,086,163","21,092","1.69",
"橡膠類指數          ","8,703,930","315,973,144","4,720","0.37",
"汽車類指數          ","4,078,289","238,552,433","2,288","-0.72",
"電子類指數          ","1,013,344,910","33,601,655,941","356,264","-0.30",
"半導體類指數        ","215,989,900","9,285,222,531","86,637","-0.14",
"電腦及週邊設備類指數","160,100,488","4,886,715,374","57,820","-0.59",
"光電類指數          ","442,985,642","9,930,561,682","116,151","0.14",
"通信網路類指數      ","60,090,354","2,787,805,767","28,953","-0.13",
"電子零組件類指數    ","87,600,251","3,304,295,782","41,950","-0.05",
"電子通路類指數      ","7,896,068","212,490,923","4,306","0.01",
"資訊服務類指數      ","1,638,314","53,571,497","1,080","-0.37",
"其他電子類指數      ","37,043,893","3,140,992,385","19,367","0.16",
"建材營造類指數      ","15,857,677","300,470,271","7,006","0.83",
"航運業類指數        ","113,187,642","1,757,426,335","27,238","0.45",
"觀光事業類指數      ","4,287,044","303,830,135","2,325","-0.93",
"金融保險類指數      ","204,174,468","3,062,597,890","52,568","3.89",
"貿易百貨類指數      ","14,350,653","504,321,166","5,907","-1.06",
"油電燃氣類指數      ","4,214,838","313,707,527","2,461","2.28",
"其他類指數          ","53,450,934","3,134,779,488","26,906","-0.69",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

