"104年10月29日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","10,203,201","349,297,046","5,302","-2.46",
"食品類指數          ","15,938,935","771,553,056","7,511","-3.41",
"塑膠類指數          ","53,385,223","1,833,288,291","24,185","-2.59",
"紡織纖維類指數      ","48,495,546","1,905,118,680","20,720","-4.40",
"電機機械類指數      ","51,557,101","3,100,882,963","28,143","-0.55",
"電器電纜類指數      ","10,685,250","91,365,245","3,090","-0.22",
"化學生技醫療類指數  ","54,487,784","3,209,432,247","29,895","-1.35",
"化學類指數          ","30,160,857","1,134,258,570","13,494","-0.82",
"生技醫療類指數      ","24,326,927","2,075,173,677","16,401","-1.44",
"玻璃陶瓷類指數      ","1,971,347","24,156,385","933","-0.75",
"造紙類指數          ","3,808,205","41,250,340","1,369","-1.70",
"鋼鐵類指數          ","39,300,551","686,537,949","13,202","-0.87",
"橡膠類指數          ","12,074,759","443,260,791","6,857","-3.08",
"汽車類指數          ","9,536,807","875,266,519","6,154","-1.69",
"電子類指數          ","1,234,150,236","52,606,257,032","482,438","-3.56",
"半導體類指數        ","301,218,670","12,595,138,523","107,516","-1.17",
"電腦及週邊設備類指數","127,076,528","4,188,644,329","51,829","-0.97",
"光電類指數          ","407,556,035","13,149,843,009","131,765","-0.22",
"通信網路類指數      ","129,610,725","6,528,854,917","61,125","-0.51",
"電子零組件類指數    ","170,818,816","8,642,680,944","81,829","-1.46",
"電子通路類指數      ","16,697,460","428,619,608","6,940","-0.42",
"資訊服務類指數      ","7,429,507","317,322,362","4,338","-1.64",
"其他電子類指數      ","73,742,495","6,755,153,340","37,096","-1.10",
"建材營造類指數      ","24,165,864","550,821,387","10,984","-2.08",
"航運業類指數        ","62,081,306","1,021,076,578","18,526","-0.97",
"觀光事業類指數      ","4,473,776","269,777,472","2,033","-0.08",
"金融保險類指數      ","324,316,429","5,794,592,392","82,331","-14.35",
"貿易百貨類指數      ","22,442,780","937,008,449","10,107","-3.70",
"油電燃氣類指數      ","3,426,933","237,254,324","1,871","-1.21",
"其他類指數          ","59,261,835","3,248,992,610","32,189","-2.78",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

