"98年08月05日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","77,664,413","2,468,711,497","20,429","0.72",
"食品類指數          ","67,228,330","1,627,831,998","19,684","-9.45",
"塑膠類指數          ","159,827,563","3,522,405,689","35,232","0.69",
"紡織纖維類指數      ","129,273,098","2,270,273,231","29,564","-3.00",
"電機機械類指數      ","75,595,615","1,666,423,654","22,081","-1.60",
"電器電纜類指數      ","61,899,249","716,572,986","11,042","-0.95",
"化學生技醫療類指數  ","96,543,392","3,244,632,859","34,517","-2.05",
"化學類指數          ","68,543,480","2,095,965,676","21,386","-1.82",
"生技醫療類指數      ","27,999,912","1,148,667,183","13,131","-2.19",
"玻璃陶瓷類指數      ","17,955,036","243,597,676","4,130","-0.63",
"造紙類指數          ","83,320,985","1,223,426,187","14,885","-3.62",
"鋼鐵類指數          ","229,722,392","5,711,375,843","56,914","-2.24",
"橡膠類指數          ","89,924,900","2,693,961,902","25,125","-3.76",
"汽車類指數          ","33,821,099","841,035,336","10,649","-4.39",
"電子類指數          ","2,132,970,961","93,703,558,485","614,595","-3.60",
"半導體類指數        ","595,596,575","29,018,607,949","166,728","-0.31",
"電腦及週邊設備類指數","239,140,249","7,946,586,183","75,027","-1.17",
"光電類指數          ","616,832,225","15,800,935,930","148,963","-1.78",
"通信網路類指數      ","195,134,532","24,496,584,268","77,560","-1.35",
"電子零組件類指數    ","281,391,081","7,971,362,852","79,355","-1.02",
"電子通路類指數      ","79,088,160","2,754,277,737","25,812","-1.26",
"資訊服務類指數      ","9,058,496","377,941,267","2,959","-1.89",
"其他電子類指數      ","116,729,643","5,337,262,299","38,191","-0.87",
"建材營造類指數      ","152,361,249","4,271,129,940","47,293","-11.13",
"航運業類指數        ","159,935,575","3,510,412,375","43,142","-2.14",
"觀光事業類指數      ","7,028,163","285,172,381","2,924","-1.93",
"金融保險類指數      ","895,032,120","14,930,626,110","140,902","-27.22",
"貿易百貨類指數      ","32,638,542","961,434,279","11,879","-1.84",
"油電燃氣類指數      ","5,501,800","207,330,048","2,169","-0.28",
"其他類指數          ","76,545,193","2,081,911,709","24,327","-0.87",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

