"103年07月31日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","15,845,989","663,772,079","5,236","-2.14",
"食品類指數          ","32,635,108","1,372,782,425","12,260","-15.75",
"塑膠類指數          ","86,388,522","2,446,178,758","24,287","-4.15",
"紡織纖維類指數      ","42,027,806","989,320,354","13,649","-5.12",
"電機機械類指數      ","43,532,316","2,638,061,611","21,063","-0.18",
"電器電纜類指數      ","14,452,545","183,212,753","3,960","-0.30",
"化學生技醫療類指數  ","53,896,973","2,457,999,884","27,813","-0.02",
"化學類指數          ","37,650,359","1,389,923,018","17,159","-0.31",
"生技醫療類指數      ","16,246,614","1,068,076,866","10,654","0.28",
"玻璃陶瓷類指數      ","4,327,931","75,425,764","1,668","-0.77",
"造紙類指數          ","14,457,589","208,189,106","4,170","-1.12",
"鋼鐵類指數          ","49,037,541","1,099,759,616","14,659","-0.83",
"橡膠類指數          ","17,892,678","888,913,855","8,526","-2.38",
"汽車類指數          ","11,022,369","852,490,504","5,690","-18.56",
"電子類指數          ","1,526,788,414","71,178,521,810","479,753","-6.42",
"半導體類指數        ","628,280,914","32,194,101,343","169,408","-3.44",
"電腦及週邊設備類指數","183,991,548","8,012,260,774","69,935","-1.82",
"光電類指數          ","402,255,374","12,297,631,065","98,634","-0.48",
"通信網路類指數      ","68,746,278","4,590,495,744","32,893","-0.60",
"電子零組件類指數    ","137,645,771","5,841,552,577","61,135","0.19",
"電子通路類指數      ","22,225,795","805,613,445","10,170","-0.91",
"資訊服務類指數      ","3,575,943","226,689,081","2,350","0.59",
"其他電子類指數      ","80,066,791","7,210,177,781","35,228","-0.84",
"建材營造類指數      ","36,060,147","890,405,983","14,253","1.95",
"航運業類指數        ","35,411,994","679,856,984","12,682","-0.65",
"觀光事業類指數      ","3,654,904","211,905,606","1,527","0.05",
"金融保險類指數      ","456,784,395","8,980,438,367","83,833","-12.13",
"貿易百貨類指數      ","35,929,549","1,572,027,219","13,338","-2.57",
"油電燃氣類指數      ","5,320,689","305,511,951","2,418","0.00",
"其他類指數          ","74,239,066","4,257,793,438","38,321","0.20",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

