"102年07月15日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","15,027,870","490,008,601","5,280","0.15",
"食品類指數          ","33,166,354","1,720,336,566","15,282","35.14",
"塑膠類指數          ","127,968,430","4,289,689,142","40,473","4.57",
"紡織纖維類指數      ","59,613,674","1,626,723,605","17,928","0.36",
"電機機械類指數      ","63,301,696","2,785,588,102","26,677","0.89",
"電器電纜類指數      ","12,863,501","129,422,885","4,539","0.19",
"化學生技醫療類指數  ","95,458,391","3,436,280,788","42,717","1.44",
"化學類指數          ","44,885,644","1,281,830,698","17,378","0.72",
"生技醫療類指數      ","50,572,747","2,154,450,090","25,339","1.82",
"玻璃陶瓷類指數      ","4,104,880","73,922,098","1,990","-1.02",
"造紙類指數          ","12,816,130","164,865,995","3,192","-0.99",
"鋼鐵類指數          ","33,528,542","839,900,565","11,645","0.87",
"橡膠類指數          ","28,611,131","1,488,965,378","12,894","-4.96",
"汽車類指數          ","10,003,319","521,645,919","3,664","1.08",
"電子類指數          ","1,094,432,217","45,707,852,575","364,534","0.78",
"半導體類指數        ","307,912,609","13,153,735,663","89,581","-0.38",
"電腦及週邊設備類指數","149,157,851","6,009,219,273","56,158","0.27",
"光電類指數          ","312,550,440","10,154,662,210","83,428","0.68",
"通信網路類指數      ","121,268,168","7,472,417,941","51,524","0.65",
"電子零組件類指數    ","90,657,836","3,145,758,495","38,774","0.35",
"電子通路類指數      ","19,163,109","667,066,294","7,717","1.05",
"資訊服務類指數      ","1,887,679","56,645,643","1,003","-0.25",
"其他電子類指數      ","91,834,525","5,048,347,056","36,349","0.35",
"建材營造類指數      ","62,390,108","1,755,444,184","21,055","1.70",
"航運業類指數        ","27,735,538","443,590,713","9,457","0.25",
"觀光事業類指數      ","5,266,750","504,657,346","1,697","1.49",
"金融保險類指數      ","463,911,816","10,498,721,493","86,232","-1.35",
"貿易百貨類指數      ","11,242,663","813,033,217","5,890","2.96",
"油電燃氣類指數      ","5,762,348","246,253,723","2,824","-0.35",
"其他類指數          ","79,989,757","4,004,134,605","37,269","2.06",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

