"99年09月10日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","32,210,137","996,921,051","7,664","1.83",
"食品類指數          ","48,304,022","1,538,949,087","16,750","10.93",
"塑膠類指數          ","79,002,024","2,873,688,808","22,916","2.49",
"紡織纖維類指數      ","82,686,298","1,458,910,572","20,915","1.33",
"電機機械類指數      ","40,190,771","917,903,623","12,614","-0.44",
"電器電纜類指數      ","34,198,644","611,150,444","9,495","-0.17",
"化學生技醫療類指數  ","128,484,701","5,481,056,106","45,133","-1.24",
"化學類指數          ","105,153,449","4,299,178,319","33,157","-1.49",
"生技醫療類指數      ","23,331,252","1,181,877,787","11,976","-0.41",
"玻璃陶瓷類指數      ","12,435,099","320,358,633","4,705","0.17",
"造紙類指數          ","26,462,041","406,066,944","5,084","0.15",
"鋼鐵類指數          ","68,210,671","1,428,629,838","20,547","0.44",
"橡膠類指數          ","19,865,023","915,377,662","7,309","0.69",
"汽車類指數          ","39,576,972","1,724,767,010","12,561","-1.69",
"電子類指數          ","1,757,662,245","82,136,636,369","598,171","2.08",
"半導體類指數        ","389,642,973","17,982,107,562","126,352","0.57",
"電腦及週邊設備類指數","164,988,396","6,719,520,009","62,842","0.16",
"光電類指數          ","691,497,796","32,279,795,789","226,295","0.70",
"通信網路類指數      ","88,311,017","8,154,660,479","34,467","0.84",
"電子零組件類指數    ","240,069,586","8,290,133,308","83,862","0.41",
"電子通路類指數      ","31,456,821","1,489,474,757","14,583","0.65",
"資訊服務類指數      ","9,732,200","290,495,398","4,674","0.62",
"其他電子類指數      ","141,963,456","6,930,449,067","45,096","0.46",
"建材營造類指數      ","91,818,713","2,375,928,819","26,300","-0.43",
"航運業類指數        ","209,444,314","4,499,939,552","47,794","1.45",
"觀光事業類指數      ","5,177,200","413,203,654","2,775","0.35",
"金融保險類指數      ","281,212,171","5,370,237,681","56,642","9.60",
"貿易百貨類指數      ","32,354,069","1,257,139,116","12,475","1.78",
"油電燃氣類指數      ","3,810,808","182,089,749","1,498","0.85",
"其他類指數          ","44,312,711","1,509,455,282","16,613","0.04",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

