"100年03月11日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","9,636,554","248,502,494","2,988","-0.85",
"食品類指數          ","20,835,322","759,604,479","9,157","-4.18",
"塑膠類指數          ","91,181,052","4,488,589,538","32,378","0.08",
"紡織纖維類指數      ","66,623,683","1,561,010,742","18,914","-1.72",
"電機機械類指數      ","45,441,947","2,284,435,110","19,203","-0.05",
"電器電纜類指數      ","32,680,277","546,220,162","7,991","-1.00",
"化學生技醫療類指數  ","62,949,541","3,406,188,616","27,459","0.60",
"化學類指數          ","50,478,539","2,774,786,010","20,566","0.96",
"生技醫療類指數      ","12,471,002","631,402,606","6,893","-0.28",
"玻璃陶瓷類指數      ","24,084,617","578,516,733","7,573","-0.83",
"造紙類指數          ","9,233,595","147,970,015","2,508","0.40",
"鋼鐵類指數          ","61,191,749","1,528,839,575","19,018","-0.79",
"橡膠類指數          ","37,019,084","1,555,817,489","14,258","-0.37",
"汽車類指數          ","17,752,844","857,403,572","6,615","-1.47",
"電子類指數          ","1,288,336,611","72,615,336,594","450,296","-4.21",
"半導體類指數        ","387,496,346","18,337,533,050","114,221","-0.51",
"電腦及週邊設備類指數","234,755,011","11,310,787,231","82,941","-2.04",
"光電類指數          ","311,113,046","18,040,397,007","113,949","-0.58",
"通信網路類指數      ","89,761,407","13,159,654,908","36,334","-3.55",
"電子零組件類指數    ","136,749,382","5,451,380,850","52,582","-1.28",
"電子通路類指數      ","45,348,001","1,905,630,495","16,702","-2.50",
"資訊服務類指數      ","5,890,843","203,625,693","2,873","-0.30",
"其他電子類指數      ","77,222,575","4,206,327,360","30,694","-0.39",
"建材營造類指數      ","105,240,615","2,958,056,117","37,147","-1.23",
"航運業類指數        ","118,645,461","3,083,102,083","31,454","0.23",
"觀光事業類指數      ","4,748,213","377,180,142","2,260","0.32",
"金融保險類指數      ","393,866,168","8,255,577,514","72,926","-5.80",
"貿易百貨類指數      ","29,437,930","1,789,228,228","13,103","-1.10",
"油電燃氣類指數      ","2,953,987","191,211,883","1,270","-1.70",
"其他類指數          ","49,340,104","1,758,080,307","19,536","-0.63",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

