"103年01月21日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","15,468,801","624,969,828","6,736","1.26",
"食品類指數          ","23,358,459","1,009,501,748","9,556","-5.04",
"塑膠類指數          ","61,012,820","2,314,173,050","22,245","0.00",
"紡織纖維類指數      ","44,472,543","2,118,375,059","16,694","4.30",
"電機機械類指數      ","70,253,153","4,175,799,909","29,791","1.82",
"電器電纜類指數      ","14,777,273","167,100,371","4,456","-0.17",
"化學生技醫療類指數  ","48,307,719","2,201,000,887","24,113","-0.11",
"化學類指數          ","22,091,434","722,132,384","9,733","-0.17",
"生技醫療類指數      ","26,216,285","1,478,868,503","14,380","-0.02",
"玻璃陶瓷類指數      ","4,177,044","93,317,289","1,753","-1.19",
"造紙類指數          ","7,502,884","108,908,342","2,182","-0.83",
"鋼鐵類指數          ","32,309,310","626,879,267","11,014","-0.18",
"橡膠類指數          ","18,777,650","1,002,707,077","8,324","0.03",
"汽車類指數          ","8,205,401","632,327,422","3,641","-0.79",
"電子類指數          ","1,736,273,612","75,436,550,920","609,312","-1.92",
"半導體類指數        ","433,375,331","21,752,163,604","150,596","-1.18",
"電腦及週邊設備類指數","300,665,438","10,572,197,520","100,728","-0.65",
"光電類指數          ","471,448,714","16,540,517,441","143,263","-0.12",
"通信網路類指數      ","135,964,562","9,340,472,195","60,309","0.37",
"電子零組件類指數    ","241,864,556","7,819,243,877","90,607","0.30",
"電子通路類指數      ","44,589,219","1,991,303,374","18,028","0.49",
"資訊服務類指數      ","9,229,464","296,906,308","4,506","-0.65",
"其他電子類指數      ","99,136,328","7,123,746,601","41,275","-0.47",
"建材營造類指數      ","41,778,986","990,696,683","15,561","-0.17",
"航運業類指數        ","40,618,836","778,616,954","12,742","-0.10",
"觀光事業類指數      ","2,008,497","186,978,621","1,351","-0.10",
"金融保險類指數      ","268,089,220","5,905,719,801","58,947","0.86",
"貿易百貨類指數      ","18,169,325","1,055,690,047","8,665","1.44",
"油電燃氣類指數      ","7,410,787","528,853,481","3,449","0.11",
"其他類指數          ","63,144,375","3,555,588,070","32,016","0.23",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

