"100年07月26日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","40,962,751","1,688,170,840","11,553","-4.19",
"食品類指數          ","54,723,810","1,969,241,223","19,890","2.77",
"塑膠類指數          ","96,040,692","4,242,210,253","30,137","1.48",
"紡織纖維類指數      ","76,660,056","1,829,911,766","22,097","5.58",
"電機機械類指數      ","48,427,803","3,278,878,776","18,641","3.28",
"電器電纜類指數      ","16,409,644","232,992,640","4,440","0.37",
"化學生技醫療類指數  ","97,308,830","4,794,239,097","36,156","1.50",
"化學類指數          ","86,791,769","4,217,766,856","30,688","1.87",
"生技醫療類指數      ","10,517,061","576,472,241","5,468","0.40",
"玻璃陶瓷類指數      ","17,913,742","616,295,242","5,888","-0.78",
"造紙類指數          ","11,851,437","180,237,634","3,276","-1.49",
"鋼鐵類指數          ","123,769,584","3,441,277,877","40,418","-0.85",
"橡膠類指數          ","39,571,594","1,771,042,045","13,873","2.45",
"汽車類指數          ","38,071,253","1,695,535,880","12,005","4.45",
"電子類指數          ","1,034,733,106","63,236,137,343","371,003","5.62",
"半導體類指數        ","338,028,885","15,815,586,231","104,993","1.73",
"電腦及週邊設備類指數","119,894,941","7,267,005,359","44,919","1.38",
"光電類指數          ","186,306,152","10,897,565,969","70,783","0.81",
"通信網路類指數      ","95,295,069","13,782,984,247","43,725","4.56",
"電子零組件類指數    ","170,386,000","6,843,200,570","58,977","-0.36",
"電子通路類指數      ","41,672,224","1,834,493,981","10,948","0.90",
"資訊服務類指數      ","6,690,824","371,266,705","4,053","1.24",
"其他電子類指數      ","76,459,011","6,424,034,281","32,605","0.63",
"建材營造類指數      ","120,264,589","4,101,237,706","31,892","-0.80",
"航運業類指數        ","76,307,276","2,096,117,692","21,961","0.52",
"觀光事業類指數      ","4,157,729","341,931,714","1,960","-0.85",
"金融保險類指數      ","415,163,709","9,816,838,694","73,393","14.97",
"貿易百貨類指數      ","44,592,309","2,573,941,097","17,167","3.86",
"油電燃氣類指數      ","3,864,430","245,489,737","2,003","1.82",
"其他類指數          ","49,154,503","1,601,151,507","16,491","-0.07",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

