"102年05月03日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","16,241,504","499,027,239","4,556","0.11",
"食品類指數          ","27,678,242","1,256,408,767","12,399","17.86",
"塑膠類指數          ","50,387,652","1,831,867,021","17,654","-0.88",
"紡織纖維類指數      ","44,475,842","1,452,140,557","16,055","1.98",
"電機機械類指數      ","28,598,840","1,177,139,505","11,371","-0.26",
"電器電纜類指數      ","12,692,304","189,771,338","4,299","-0.32",
"化學生技醫療類指數  ","58,017,429","2,105,009,184","23,822","-0.02",
"化學類指數          ","41,444,458","1,231,205,684","14,238","0.47",
"生技醫療類指數      ","16,572,971","873,803,500","9,584","-0.58",
"玻璃陶瓷類指數      ","2,173,845","41,869,339","1,092","-0.35",
"造紙類指數          ","8,076,404","95,536,890","2,505","1.76",
"鋼鐵類指數          ","26,388,665","561,628,581","10,132","-0.13",
"橡膠類指數          ","20,707,158","943,043,307","8,601","-0.15",
"汽車類指數          ","7,754,400","417,377,002","3,625","-2.44",
"電子類指數          ","1,394,450,152","60,738,411,585","408,560","-0.14",
"半導體類指數        ","314,605,550","14,849,059,946","97,793","-0.17",
"電腦及週邊設備類指數","161,414,091","8,023,872,967","56,782","0.37",
"光電類指數          ","557,287,731","13,793,033,631","91,824","-0.24",
"通信網路類指數      ","101,267,049","11,377,133,813","49,483","-0.53",
"電子零組件類指數    ","140,130,527","6,340,982,598","59,388","-0.29",
"電子通路類指數      ","34,426,725","1,308,400,524","15,486","0.06",
"資訊服務類指數      ","2,877,442","100,878,360","1,493","-0.31",
"其他電子類指數      ","82,441,037","4,945,049,746","36,311","0.69",
"建材營造類指數      ","62,831,706","1,666,087,602","22,025","0.18",
"航運業類指數        ","41,527,954","840,677,656","11,673","0.06",
"觀光事業類指數      ","1,921,421","213,754,454","1,315","0.75",
"金融保險類指數      ","282,372,505","5,298,744,943","62,428","3.48",
"貿易百貨類指數      ","28,721,736","1,058,533,506","9,318","4.72",
"油電燃氣類指數      ","2,533,040","144,099,886","1,410","0.34",
"其他類指數          ","71,656,368","3,820,868,543","31,846","0.93",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

