"97年04月25日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥工業            ","42,648,000","1,796,805,000","11,964","-2.60",
"食品工業            ","127,093,000","2,804,603,000","32,501","-9.46",
"塑膠工業            ","130,814,000","4,576,492,000","33,315","-1.53",
"紡織纖維            ","85,937,000","1,882,612,000","18,772","-1.80",
"電機機械            ","30,649,000","803,213,000","10,032","-1.05",
"電器電纜            ","45,853,000","669,943,000","10,116","-1.12",
"化學生技醫療        ","193,936,000","6,434,822,000","55,070","-2.48",
"玻璃陶瓷            ","5,455,000","112,465,000","1,644","-0.54",
"造紙工業            ","26,070,000","391,794,000","5,277","-2.47",
"鋼鐵工業            ","131,570,000","3,702,241,000","30,942","-0.79",
"橡膠工業            ","40,906,000","1,453,194,000","13,967","-2.78",
"汽車工業            ","23,588,000","863,741,000","7,040","-1.55",
"電子工業            ","1,756,304,000","88,045,432,000","487,788","0.33",
"建材營造            ","205,002,000","7,057,772,000","60,910","-17.39",
"航運業              ","241,058,000","7,546,430,000","65,443","-1.24",
"觀光事業            ","7,649,000","375,099,000","3,070","-3.06",
"金融保險            ","501,318,000","14,422,044,000","89,000","-12.90",
"貿易百貨            ","49,240,000","1,624,300,000","14,259","-0.57",
"其他                ","67,208,000","2,277,870,000","22,020","-1.27",
"化學工業            ","160,099,000","5,307,971,000","41,988","-3.26",
"生技醫療            ","33,837,000","1,126,851,000","13,082","0.28",
"油電燃氣            ","14,076,000","456,001,000","4,003","-0.38",
"半導體              ","520,901,000","26,337,359,000","153,696","0.75",
"電腦及週邊設備      ","199,052,000","8,949,236,000","62,766","-0.59",
"光電                ","582,423,000","22,514,823,000","132,942","0.52",
"通信網路            ","159,023,000","14,917,074,000","40,539","-1.15",
"電子零組件          ","121,254,000","4,332,443,000","39,702","-0.54",
"電子通路            ","67,398,000","2,989,605,000","23,127","-0.68",
"資訊服務            ","3,468,000","254,919,000","1,487","0.36",
"其他電子            ","102,785,000","7,749,973,000","33,529","0.02",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

