"101年05月25日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","7,114,341","205,051,167","2,182","0.05",
"食品類指數          ","9,000,857","312,331,252","4,214","-4.88",
"塑膠類指數          ","51,215,236","1,818,271,502","20,635","-0.86",
"紡織纖維類指數      ","31,683,898","689,825,928","11,378","-11.36",
"電機機械類指數      ","16,674,710","763,581,133","8,216","-0.78",
"電器電纜類指數      ","9,733,489","93,769,228","2,743","0.07",
"化學生技醫療類指數  ","24,994,372","1,074,618,312","13,432","-0.68",
"化學類指數          ","13,067,894","489,516,126","6,425","-0.53",
"生技醫療類指數      ","11,926,478","585,102,186","7,007","-0.71",
"玻璃陶瓷類指數      ","3,211,201","43,756,269","1,186","-1.11",
"造紙類指數          ","4,517,563","49,117,228","1,618","-0.48",
"鋼鐵類指數          ","21,771,773","476,127,739","9,238","-0.41",
"橡膠類指數          ","8,182,035","389,365,419","4,072","-0.37",
"汽車類指數          ","8,698,055","339,775,853","3,985","0.09",
"電子類指數          ","794,635,646","40,019,148,626","322,899","-2.73",
"半導體類指數        ","195,225,419","8,765,690,484","74,890","-0.61",
"電腦及週邊設備類指數","131,931,690","6,833,194,006","54,157","-1.02",
"光電類指數          ","223,976,488","9,412,281,009","84,016","-0.38",
"通信網路類指數      ","109,324,928","8,467,528,641","45,946","-1.46",
"電子零組件類指數    ","73,830,974","3,187,388,831","35,737","-0.39",
"電子通路類指數      ","11,216,029","425,365,371","5,482","-0.98",
"資訊服務類指數      ","2,243,989","54,820,675","1,143","-0.46",
"其他電子類指數      ","46,886,129","2,872,879,609","21,528","-0.71",
"建材營造類指數      ","26,303,484","519,636,863","10,169","-2.41",
"航運業類指數        ","50,270,336","878,243,295","15,449","-0.43",
"觀光事業類指數      ","4,264,007","294,590,462","2,052","0.48",
"金融保險類指數      ","235,572,566","3,391,243,994","53,180","-2.38",
"貿易百貨類指數      ","16,246,660","660,167,191","7,018","-2.56",
"油電燃氣類指數      ","2,131,473","108,439,819","1,372","0.72",
"其他類指數          ","38,155,677","1,885,609,534","18,372","-1.89",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

