"97年09月04日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥工業            ","30,260,000","793,296,000","9,136","-4.12",
"食品工業            ","48,924,000","1,057,462,000","13,193","-29.00",
"塑膠工業            ","102,230,000","2,091,186,000","24,766","-2.46",
"紡織纖維            ","82,591,000","1,203,936,000","14,466","-14.28",
"電機機械            ","30,998,000","479,864,000","8,062","-2.30",
"電器電纜            ","27,191,000","242,634,000","4,194","-1.42",
"化學生技醫療        ","69,976,000","1,809,930,000","23,653","-1.91",
"玻璃陶瓷            ","7,084,000","80,256,000","1,663","0.11",
"造紙工業            ","15,255,000","174,703,000","3,639","-3.57",
"鋼鐵工業            ","111,959,000","2,932,375,000","33,545","-3.55",
"橡膠工業            ","29,864,000","763,348,000","9,568","-4.48",
"汽車工業            ","17,300,000","324,029,000","3,557","-3.26",
"電子工業            ","1,497,969,000","61,132,781,000","460,934","-5.59",
"建材營造            ","126,888,000","2,139,705,000","30,000","-8.50",
"航運業              ","116,571,000","2,820,066,000","32,681","-6.70",
"觀光事業            ","8,225,000","413,074,000","2,792","-8.13",
"金融保險            ","447,962,000","8,051,446,000","82,374","-33.13",
"貿易百貨            ","31,403,000","639,230,000","8,440","-2.82",
"其他                ","51,805,000","1,255,716,000","16,625","-3.30",
"化學工業            ","59,815,000","1,544,830,000","19,067","-1.90",
"生技醫療            ","10,161,000","265,100,000","4,586","-1.54",
"油電燃氣            ","14,416,000","730,803,000","3,632","0.55",
"半導體              ","422,074,000","17,357,109,000","124,029","-1.61",
"電腦及週邊設備      ","227,896,000","8,786,771,000","74,240","-0.73",
"光電                ","407,545,000","10,605,507,000","105,354","-2.21",
"通信網路            ","117,936,000","10,595,044,000","45,352","-2.84",
"電子零組件          ","135,583,000","4,200,640,000","48,909","-0.50",
"電子通路            ","63,808,000","2,132,648,000","21,408","-4.10",
"資訊服務            ","2,722,000","127,052,000","969","-0.86",
"其他電子            ","120,405,000","7,328,010,000","40,673","-0.34",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

