"102年05月20日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","8,846,401","272,674,135","3,000","-0.59",
"食品類指數          ","21,698,537","888,818,823","8,883","5.79",
"塑膠類指數          ","54,573,919","1,609,546,503","17,114","-1.34",
"紡織纖維類指數      ","35,909,698","990,319,843","11,703","-2.07",
"電機機械類指數      ","35,836,499","1,355,541,562","15,095","-0.24",
"電器電纜類指數      ","43,421,358","449,339,890","9,382","0.89",
"化學生技醫療類指數  ","52,366,552","2,121,955,047","23,489","0.39",
"化學類指數          ","32,777,265","1,117,263,709","12,415","0.17",
"生技醫療類指數      ","19,589,287","1,004,691,338","11,074","0.52",
"玻璃陶瓷類指數      ","1,779,354","30,108,261","721","-0.12",
"造紙類指數          ","5,844,838","73,444,608","1,902","-0.23",
"鋼鐵類指數          ","42,595,670","870,721,429","13,095","-0.08",
"橡膠類指數          ","19,613,262","1,168,176,913","8,535","-0.69",
"汽車類指數          ","4,524,911","286,343,475","2,643","-1.86",
"電子類指數          ","1,311,023,192","45,906,882,712","396,621","0.62",
"半導體類指數        ","288,217,876","10,578,952,929","82,416","0.31",
"電腦及週邊設備類指數","146,448,756","6,555,461,855","50,724","0.11",
"光電類指數          ","487,355,720","11,680,286,948","113,679","0.38",
"通信網路類指數      ","99,882,350","6,236,105,382","44,427","0.07",
"電子零組件類指數    ","153,308,439","4,377,014,500","50,506","0.18",
"電子通路類指數      ","25,191,794","983,694,319","14,615","-0.79",
"資訊服務類指數      ","3,006,227","107,144,961","1,479","0.40",
"其他電子類指數      ","107,612,030","5,388,221,818","38,775","-0.32",
"建材營造類指數      ","74,416,820","2,033,536,323","24,265","0.68",
"航運業類指數        ","33,060,981","538,680,280","12,691","-0.09",
"觀光事業類指數      ","1,793,817","265,147,905","1,238","2.05",
"金融保險類指數      ","365,207,530","6,910,898,112","75,782","8.60",
"貿易百貨類指數      ","11,285,042","540,236,642","5,032","-0.92",
"油電燃氣類指數      ","2,094,959","107,282,809","1,179","-2.28",
"其他類指數          ","56,257,551","2,646,561,324","26,035","0.67",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

