"99年07月12日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","15,357,052","422,002,632","4,987","0.09",
"食品類指數          ","43,965,649","1,121,360,199","14,645","-2.92",
"塑膠類指數          ","90,739,330","3,715,854,518","22,748","-0.84",
"紡織纖維類指數      ","71,659,082","1,192,134,712","16,174","-1.11",
"電機機械類指數      ","50,261,884","1,141,334,614","14,420","0.20",
"電器電纜類指數      ","46,062,129","979,058,184","11,966","0.02",
"化學生技醫療類指數  ","60,671,760","2,319,772,807","23,524","0.01",
"化學類指數          ","37,896,447","1,258,043,336","12,490","-0.07",
"生技醫療類指數      ","22,775,313","1,061,729,471","11,034","0.24",
"玻璃陶瓷類指數      ","13,234,627","342,445,049","4,159","0.50",
"造紙類指數          ","13,229,884","172,524,295","2,807","0.44",
"鋼鐵類指數          ","56,025,685","1,107,346,449","14,579","-0.08",
"橡膠類指數          ","16,528,765","684,917,483","6,458","0.38",
"汽車類指數          ","13,607,321","369,012,220","4,269","-0.57",
"電子類指數          ","1,481,063,286","73,592,603,621","501,034","0.25",
"半導體類指數        ","391,662,400","18,804,808,793","121,716","-0.56",
"電腦及週邊設備類指數","192,674,391","7,747,126,219","64,085","-0.53",
"光電類指數          ","440,284,688","20,711,705,838","149,413","1.00",
"通信網路類指數      ","98,153,953","9,076,134,996","36,715","1.68",
"電子零組件類指數    ","149,495,902","6,307,191,475","55,628","-0.62",
"電子通路類指數      ","55,374,408","2,141,708,546","17,975","1.14",
"資訊服務類指數      ","33,822,438","971,330,828","13,113","-0.63",
"其他電子類指數      ","119,595,106","7,832,596,926","42,389","0.18",
"建材營造類指數      ","57,280,346","1,538,542,761","16,869","-1.22",
"航運業類指數        ","178,738,871","3,898,008,686","44,402","-0.80",
"觀光事業類指數      ","8,777,568","465,714,697","3,392","-0.81",
"金融保險類指數      ","510,557,923","8,499,287,864","83,606","-3.46",
"貿易百貨類指數      ","32,542,885","1,304,986,757","11,265","-1.43",
"油電燃氣類指數      ","5,903,057","266,814,350","2,231","-0.02",
"其他類指數          ","54,359,133","1,634,206,794","18,267","-0.83",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

