"99年06月21日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","25,247,036","686,810,014","8,192","1.85",
"食品類指數          ","108,195,286","3,021,092,019","31,745","16.87",
"塑膠類指數          ","71,137,290","2,820,834,064","19,486","2.66",
"紡織纖維類指數      ","88,571,937","1,643,968,423","20,978","5.18",
"電機機械類指數      ","54,344,607","1,304,762,393","16,737","1.16",
"電器電纜類指數      ","49,748,439","1,011,651,401","13,733","1.45",
"化學生技醫療類指數  ","68,516,999","2,486,082,144","24,448","1.60",
"化學類指數          ","56,406,349","1,812,155,004","17,730","2.01",
"生技醫療類指數      ","12,110,650","673,927,140","6,718","0.29",
"玻璃陶瓷類指數      ","14,786,009","365,448,634","5,017","1.80",
"造紙類指數          ","18,009,843","272,554,054","3,915","3.92",
"鋼鐵類指數          ","98,057,853","2,021,655,788","23,758","0.99",
"橡膠類指數          ","29,143,993","1,170,598,951","11,040","3.71",
"汽車類指數          ","33,538,907","768,225,992","9,336","3.69",
"電子類指數          ","1,396,571,903","65,266,078,199","461,677","5.37",
"半導體類指數        ","386,885,725","17,871,439,551","109,979","0.95",
"電腦及週邊設備類指數","194,945,060","8,597,159,684","72,595","2.47",
"光電類指數          ","351,609,606","12,229,352,067","99,521","1.05",
"通信網路類指數      ","92,926,758","7,058,646,776","37,162","0.67",
"電子零組件類指數    ","188,775,550","7,962,607,668","70,090","1.60",
"電子通路類指數      ","70,605,424","4,145,515,270","25,839","5.47",
"資訊服務類指數      ","10,654,282","357,656,719","4,758","1.08",
"其他電子類指數      ","100,169,498","7,043,700,464","41,733","1.97",
"建材營造類指數      ","181,339,328","4,643,801,467","50,150","10.97",
"航運業類指數        ","241,829,316","4,537,146,022","46,268","3.69",
"觀光事業類指數      ","11,679,466","510,554,898","4,978","2.63",
"金融保險類指數      ","508,034,099","8,744,323,413","92,017","20.14",
"貿易百貨類指數      ","47,076,839","2,000,140,271","15,352","5.40",
"油電燃氣類指數      ","6,911,413","333,799,268","2,396","0.80",
"其他類指數          ","100,198,365","3,058,827,264","29,544","2.81",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

