"104年06月04日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","22,437,089","820,529,497","10,478","-3.32",
"食品類指數          ","25,548,061","1,220,338,564","13,882","-13.44",
"塑膠類指數          ","86,850,471","2,860,294,841","31,465","-5.31",
"紡織纖維類指數      ","114,704,933","3,788,640,115","43,295","-15.55",
"電機機械類指數      ","65,785,695","3,263,402,707","28,631","-4.75",
"電器電纜類指數      ","34,573,697","299,576,234","8,495","-0.67",
"化學生技醫療類指數  ","67,064,953","3,095,657,321","34,575","-2.22",
"化學類指數          ","42,509,154","1,255,064,218","18,087","-1.85",
"生技醫療類指數      ","24,555,799","1,840,593,103","16,488","-1.92",
"玻璃陶瓷類指數      ","5,126,429","86,231,825","2,242","-1.88",
"造紙類指數          ","7,694,919","87,943,683","2,919","-3.14",
"鋼鐵類指數          ","40,036,067","859,861,896","15,523","-0.74",
"橡膠類指數          ","28,880,068","1,187,113,744","14,996","-8.19",
"汽車類指數          ","11,657,161","771,064,178","4,812","-8.43",
"電子類指數          ","1,621,816,980","78,085,841,608","593,584","-8.37",
"半導體類指數        ","448,342,630","24,122,001,803","151,927","-2.10",
"電腦及週邊設備類指數","240,920,058","9,740,425,751","102,484","-2.02",
"光電類指數          ","420,207,555","13,389,379,377","107,158","-1.86",
"通信網路類指數      ","115,285,005","6,531,843,576","55,504","-1.63",
"電子零組件類指數    ","223,777,868","9,955,886,266","95,569","-2.06",
"電子通路類指數      ","27,846,688","1,150,854,533","13,951","-2.27",
"資訊服務類指數      ","22,297,356","1,348,826,305","11,906","-4.18",
"其他電子類指數      ","123,139,820","11,846,623,997","55,085","-2.89",
"建材營造類指數      ","56,765,204","1,322,126,875","24,147","-3.02",
"航運業類指數        ","120,509,421","2,149,017,522","34,385","-1.40",
"觀光事業類指數      ","9,521,751","798,833,533","5,864","-2.95",
"金融保險類指數      ","563,003,236","12,008,578,747","128,380","-24.31",
"貿易百貨類指數      ","40,414,989","1,572,122,084","16,358","-4.47",
"油電燃氣類指數      ","7,003,571","416,673,549","3,743","-2.74",
"其他類指數          ","85,557,542","5,069,104,512","46,578","-7.03",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

