"108年12月11日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","24,390,874","1,000,528,825","8,666","0.87",
"食品類指數          ","15,501,443","857,478,097","9,211","12.95",
"塑膠類指數          ","34,691,570","1,215,034,804","11,881","0.18",
"紡織纖維類指數      ","23,569,233","849,848,967","10,782","0.97",
"電機機械類指數      ","25,548,013","1,467,406,419","12,126","-0.06",
"電器電纜類指數      ","10,152,343","164,008,792","3,309","0.05",
"化學生技醫療類指數  ","39,968,027","1,787,836,862","20,400","-0.16",
"化學類指數          ","19,413,553","371,582,485","6,860","-0.06",
"生技醫療類指數      ","20,554,474","1,416,254,377","13,540","-0.17",
"玻璃陶瓷類指數      ","2,230,116","26,581,454","752","0.13",
"造紙類指數          ","7,288,989","101,491,742","2,138","0.08",
"鋼鐵類指數          ","23,110,988","572,596,497","9,084","0.06",
"橡膠類指數          ","13,253,578","439,660,801","7,128","-0.32",
"汽車類指數          ","18,496,287","1,134,622,347","11,068","-0.05",
"電子類指數          ","1,610,341,256","99,122,194,469","609,993","5.02",
"半導體類指數        ","564,504,234","40,441,947,604","212,939","3.30",
"電腦及週邊設備類指數","132,372,427","5,937,200,376","54,189","0.26",
"光電類指數          ","460,736,922","17,706,503,275","115,287","0.05",
"通信網路類指數      ","75,644,375","4,476,636,658","32,167","-0.22",
"電子零組件類指數    ","250,429,134","19,344,059,487","131,236","0.36",
"電子通路類指數      ","13,420,719","678,284,837","7,623","0.91",
"資訊服務類指數      ","7,810,175","264,178,905","4,065","0.79",
"其他電子類指數      ","105,423,270","10,273,383,327","52,487","0.79",
"建材營造類指數      ","85,595,552","1,593,135,597","28,371","-0.93",
"航運業類指數        ","45,663,330","837,937,899","16,553","-0.11",
"觀光事業類指數      ","2,987,342","229,337,475","2,214","0.11",
"金融保險類指數      ","255,307,900","5,839,631,188","71,237","4.70",
"貿易百貨類指數      ","15,615,586","806,498,550","7,382","0.64",
"油電燃氣類指數      ","3,986,170","311,665,608","2,125","0.11",
"其他類指數          ","36,264,482","3,556,290,995","20,612","-0.67",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

