"106年09月07日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","12,009,022","362,370,378","4,087","-0.52",
"食品類指數          ","51,060,869","1,965,423,262","9,267","8.92",
"塑膠類指數          ","325,733,438","7,092,057,259","63,809","1.60",
"紡織纖維類指數      ","52,928,509","1,741,763,419","17,588","1.56",
"電機機械類指數      ","80,532,041","4,276,460,339","37,321","-0.57",
"電器電纜類指數      ","36,381,836","428,787,450","9,327","-0.47",
"化學生技醫療類指數  ","56,058,791","1,451,206,965","21,229","0.11",
"化學類指數          ","42,739,204","681,892,622","13,130","-0.14",
"生技醫療類指數      ","13,319,587","769,314,343","8,099","0.29",
"玻璃陶瓷類指數      ","19,278,679","261,256,184","5,480","0.28",
"造紙類指數          ","30,264,981","807,673,008","10,088","1.37",
"鋼鐵類指數          ","39,353,702","807,664,746","13,146","0.27",
"橡膠類指數          ","21,536,256","844,813,163","10,004","1.66",
"汽車類指數          ","5,997,996","406,872,493","3,379","-1.62",
"電子類指數          ","2,071,728,912","90,322,455,539","703,061","-0.92",
"半導體類指數        ","592,915,910","24,809,885,232","176,942","-0.07",
"電腦及週邊設備類指數","146,819,992","6,513,666,399","61,740","-0.04",
"光電類指數          ","865,066,134","30,405,497,834","241,297","-0.32",
"通信網路類指數      ","132,335,072","7,158,892,875","60,571","-0.31",
"電子零組件類指數    ","192,264,076","10,857,324,296","96,213","-0.81",
"電子通路類指數      ","41,734,880","1,434,882,390","17,881","1.28",
"資訊服務類指數      ","4,294,146","105,945,798","2,157","0.35",
"其他電子類指數      ","96,298,702","9,036,360,715","46,260","-0.33",
"建材營造類指數      ","50,195,963","1,664,865,819","12,725","-0.82",
"航運業類指數        ","117,148,996","2,244,825,716","29,764","0.22",
"觀光事業類指數      ","2,246,670","211,051,946","1,295","-1.19",
"金融保險類指數      ","360,276,689","6,635,730,984","80,123","-2.12",
"貿易百貨類指數      ","18,897,678","846,622,354","7,863","-1.15",
"油電燃氣類指數      ","2,978,548","283,748,190","1,861","0.59",
"其他類指數          ","32,247,798","2,067,435,042","18,954","-0.25",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

