"98年03月03日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","38,236,000","863,704,000","9,875","-0.32",
"食品類指數          ","34,216,000","654,277,000","10,031","-7.42",
"塑膠類指數          ","42,008,000","826,029,000","13,450","-0.97",
"紡織纖維類指數      ","23,254,000","325,754,000","5,884","-2.59",
"電機機械類指數      ","21,756,000","280,300,000","6,947","0.03",
"電器電纜類指數      ","12,361,000","69,926,000","2,352","0.00",
"化學生技醫療類指數  ","40,696,000","1,232,255,000","15,525","-0.07",
"化學類指數          ","36,959,000","1,138,651,000","13,653","-0.02",
"生技醫療類指數      ","3,737,000","93,604,000","1,872","-0.15",
"玻璃陶瓷類指數      ","1,940,000","19,101,000","712","-0.30",
"造紙類指數          ","4,755,000","31,010,000","1,378","-0.44",
"鋼鐵類指數          ","68,493,000","1,282,087,000","20,701","-0.67",
"橡膠類指數          ","28,089,000","618,546,000","8,931","-0.89",
"汽車類指數          ","30,442,000","360,476,000","5,994","1.00",
"電子類指數          ","1,929,587,000","45,695,215,000","517,486","1.67",
"半導體類指數        ","624,299,000","17,411,915,000","171,441","0.22",
"電腦及週邊設備類指數","230,091,000","4,834,943,000","66,515","0.32",
"光電類指數          ","640,836,000","9,657,723,000","135,201","0.56",
"通信網路類指數      ","130,164,000","5,416,362,000","44,341","1.34",
"電子零組件類指數    ","162,251,000","3,447,080,000","48,567","0.75",
"電子通路類指數      ","42,669,000","898,926,000","14,820","0.58",
"資訊服務類指數      ","2,219,000","102,465,000","1,101","0.07",
"其他電子類指數      ","97,058,000","3,925,801,000","35,500","0.26",
"建材營造類指數      ","66,600,000","613,783,000","16,388","-1.90",
"航運業類指數        ","81,447,000","1,475,602,000","23,269","-0.04",
"觀光事業類指數      ","7,006,000","255,304,000","2,637","-1.66",
"金融保險類指數      ","653,952,000","9,648,847,000","128,801","-2.58",
"貿易百貨類指數      ","28,616,000","708,671,000","9,360","-0.63",
"油電燃氣類指數      ","6,692,000","312,698,000","2,338","-0.22",
"其他類指數          ","30,182,000","569,565,000","10,887","0.53",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

