"100年04月12日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","40,641,958","1,324,863,988","11,516","-2.90",
"食品類指數          ","32,955,623","986,007,850","10,843","-12.47",
"塑膠類指數          ","153,061,052","6,703,043,936","44,802","-5.94",
"紡織纖維類指數      ","100,179,571","2,080,085,413","25,608","-6.04",
"電機機械類指數      ","78,994,479","3,751,695,468","30,097","-1.00",
"電器電纜類指數      ","20,079,936","355,916,899","5,893","-1.27",
"化學生技醫療類指數  ","91,308,901","5,443,532,061","41,576","-2.38",
"化學類指數          ","82,346,837","4,986,802,475","36,684","-2.96",
"生技醫療類指數      ","8,962,064","456,729,586","4,892","-0.56",
"玻璃陶瓷類指數      ","31,863,816","784,109,590","10,062","-0.82",
"造紙類指數          ","17,739,451","279,731,599","4,178","-1.72",
"鋼鐵類指數          ","58,937,715","1,481,243,644","18,396","-0.78",
"橡膠類指數          ","37,374,396","1,550,908,613","13,575","-3.08",
"汽車類指數          ","16,231,745","601,845,129","5,820","-4.24",
"電子類指數          ","1,000,762,407","56,001,620,781","370,305","-6.91",
"半導體類指數        ","275,360,984","13,971,025,100","92,164","-1.46",
"電腦及週邊設備類指數","127,643,761","6,817,248,564","51,778","-1.03",
"光電類指數          ","292,989,475","15,148,046,950","107,015","-1.49",
"通信網路類指數      ","71,076,169","9,406,862,496","29,803","-3.74",
"電子零組件類指數    ","136,750,217","5,010,418,270","47,899","-2.28",
"電子通路類指數      ","19,044,429","810,805,354","8,088","-2.10",
"資訊服務類指數      ","4,335,571","209,504,229","2,256","-0.55",
"其他電子類指數      ","73,561,801","4,627,709,818","31,302","-1.95",
"建材營造類指數      ","69,557,200","1,841,789,856","23,632","-2.91",
"航運業類指數        ","143,922,851","3,415,395,699","35,664","-0.57",
"觀光事業類指數      ","4,871,386","447,912,341","2,151","1.97",
"金融保險類指數      ","368,985,975","7,548,638,796","72,598","-10.99",
"貿易百貨類指數      ","26,281,632","1,410,443,815","12,513","-4.63",
"油電燃氣類指數      ","7,009,960","488,320,766","2,449","-0.64",
"其他類指數          ","35,446,320","1,313,005,791","14,805","-1.03",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

