"103年06月06日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","15,729,327","642,729,549","5,765","2.21",
"食品類指數          ","53,861,438","1,618,826,542","18,165","1.59",
"塑膠類指數          ","43,146,548","1,226,251,205","14,229","-1.10",
"紡織纖維類指數      ","69,879,163","1,694,386,636","21,900","-0.72",
"電機機械類指數      ","73,240,462","4,120,875,328","30,365","0.59",
"電器電纜類指數      ","17,494,088","199,116,587","3,413","0.03",
"化學生技醫療類指數  ","66,495,660","2,719,245,107","27,824","0.12",
"化學類指數          ","52,096,379","1,710,746,237","18,932","0.50",
"生技醫療類指數      ","14,399,281","1,008,498,870","8,892","-0.28",
"玻璃陶瓷類指數      ","1,561,979","28,347,993","597","0.33",
"造紙類指數          ","5,188,012","70,690,233","1,451","0.61",
"鋼鐵類指數          ","32,775,884","837,588,877","12,870","0.32",
"橡膠類指數          ","22,542,898","872,149,222","8,647","2.48",
"汽車類指數          ","15,639,174","706,409,142","6,423","0.43",
"電子類指數          ","2,191,000,660","86,406,857,149","672,945","-0.48",
"半導體類指數        ","876,394,053","38,065,320,547","252,567","-0.86",
"電腦及週邊設備類指數","264,988,459","9,799,443,726","89,700","0.31",
"光電類指數          ","489,200,937","14,089,092,266","117,236","0.53",
"通信網路類指數      ","103,689,514","4,834,626,617","45,031","-0.04",
"電子零組件類指數    ","310,606,540","11,540,576,871","110,749","0.08",
"電子通路類指數      ","62,963,259","1,771,949,283","20,824","0.14",
"資訊服務類指數      ","12,664,800","670,281,820","5,998","-0.59",
"其他電子類指數      ","70,493,098","5,635,566,019","30,840","0.15",
"建材營造類指數      ","40,966,091","1,161,945,407","16,655","-1.59",
"航運業類指數        ","42,400,696","682,483,339","12,061","0.11",
"觀光事業類指數      ","2,479,641","337,727,655","1,470","-0.10",
"金融保險類指數      ","187,260,824","3,429,707,538","41,504","0.59",
"貿易百貨類指數      ","14,105,899","679,165,276","5,477","1.05",
"油電燃氣類指數      ","3,621,662","183,348,563","1,625","-0.84",
"其他類指數          ","38,027,376","1,874,792,393","19,088","0.03",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

