"100年11月03日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","25,165,218","870,738,776","8,575","-1.19",
"食品類指數          ","28,966,600","1,211,135,580","12,272","-5.94",
"塑膠類指數          ","81,516,714","3,693,916,503","29,007","-4.84",
"紡織纖維類指數      ","52,560,481","1,187,715,931","17,499","-8.90",
"電機機械類指數      ","32,884,017","2,408,022,644","17,403","-0.60",
"電器電纜類指數      ","14,473,144","162,984,207","3,729","-0.84",
"化學生技醫療類指數  ","46,819,547","2,073,303,021","22,097","-1.13",
"化學類指數          ","37,077,124","1,616,979,311","16,217","-1.07",
"生技醫療類指數      ","9,742,423","456,323,710","5,880","-0.89",
"玻璃陶瓷類指數      ","7,524,869","191,424,655","3,040","-1.75",
"造紙類指數          ","4,851,931","61,025,856","2,165","-1.81",
"鋼鐵類指數          ","37,905,837","901,488,821","14,177","-0.59",
"橡膠類指數          ","23,373,587","1,288,148,686","10,157","-4.17",
"汽車類指數          ","33,250,302","1,493,671,557","13,280","-4.25",
"電子類指數          ","1,570,432,181","69,419,586,836","520,608","-4.98",
"半導體類指數        ","370,827,482","17,438,788,379","120,682","-1.12",
"電腦及週邊設備類指數","201,974,211","8,217,227,889","69,834","-1.00",
"光電類指數          ","553,790,447","15,088,061,908","140,000","-0.99",
"通信網路類指數      ","185,756,829","14,833,825,280","80,297","-2.37",
"電子零組件類指數    ","101,067,473","3,937,424,506","46,398","-0.72",
"電子通路類指數      ","27,128,770","1,283,562,013","10,904","-1.46",
"資訊服務類指數      ","7,028,121","152,198,178","3,418","-0.76",
"其他電子類指數      ","122,858,848","8,468,498,683","49,075","-1.85",
"建材營造類指數      ","59,031,619","1,178,855,284","17,131","-3.73",
"航運業類指數        ","70,636,445","1,620,709,145","24,618","-1.35",
"觀光事業類指數      ","8,024,608","333,490,748","3,601","-2.11",
"金融保險類指數      ","520,309,735","10,299,229,784","123,340","-27.08",
"貿易百貨類指數      ","32,168,047","2,110,875,060","14,469","-3.06",
"油電燃氣類指數      ","3,671,271","229,655,306","1,913","-1.33",
"其他類指數          ","41,998,066","1,786,854,902","18,753","-1.43",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

