"105年12月07日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","8,314,018","262,763,960","3,767","0.17",
"食品類指數          ","15,729,918","724,624,793","6,074","1.63",
"塑膠類指數          ","82,450,023","2,400,125,721","28,957","0.39",
"紡織纖維類指數      ","40,984,286","1,064,820,511","14,888","2.96",
"電機機械類指數      ","52,235,908","3,319,058,650","28,817","0.40",
"電器電纜類指數      ","29,653,758","375,140,537","5,732","0.59",
"化學生技醫療類指數  ","35,908,642","2,259,027,703","17,937","0.46",
"化學類指數          ","22,839,524","573,113,627","9,618","0.04",
"生技醫療類指數      ","13,069,118","1,685,914,076","8,319","0.70",
"玻璃陶瓷類指數      ","5,122,141","62,660,488","1,665","0.41",
"造紙類指數          ","8,626,220","127,036,534","3,137","0.17",
"鋼鐵類指數          ","68,606,724","1,251,954,222","20,876","0.38",
"橡膠類指數          ","9,806,703","396,583,825","4,992","-0.09",
"汽車類指數          ","7,892,308","284,264,767","3,445","0.31",
"電子類指數          ","927,112,055","37,171,831,215","355,818","0.89",
"半導體類指數        ","120,654,864","7,845,456,306","55,753","-0.16",
"電腦及週邊設備類指數","99,390,802","4,161,265,444","45,876","0.04",
"光電類指數          ","377,445,776","8,726,212,344","92,264","0.64",
"通信網路類指數      ","94,222,658","5,584,588,551","49,086","0.13",
"電子零組件類指數    ","141,001,427","4,916,179,053","65,947","0.39",
"電子通路類指數      ","22,754,552","753,960,305","10,827","0.10",
"資訊服務類指數      ","4,247,246","163,160,545","2,578","0.25",
"其他電子類指數      ","67,394,730","5,021,008,667","33,487","0.59",
"建材營造類指數      ","34,122,661","689,448,181","13,392","0.70",
"航運業類指數        ","81,590,335","1,099,305,667","14,095","0.01",
"觀光事業類指數      ","1,999,120","214,455,194","1,516","0.66",
"金融保險類指數      ","288,215,265","6,217,409,722","76,741","-0.78",
"貿易百貨類指數      ","23,770,688","1,102,999,412","11,122","1.11",
"油電燃氣類指數      ","3,329,392","268,031,969","1,877","-1.18",
"其他類指數          ","23,433,131","1,369,870,891","14,382","-0.90",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

