"105年07月20日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","17,147,519","533,275,975","9,215","-0.65",
"食品類指數          ","21,228,364","1,098,242,843","10,686","-3.65",
"塑膠類指數          ","56,983,677","2,283,141,719","24,278","-0.49",
"紡織纖維類指數      ","37,486,979","2,388,240,602","18,577","-2.90",
"電機機械類指數      ","49,670,064","3,466,249,761","27,280","-0.75",
"電器電纜類指數      ","9,322,381","94,360,902","2,991","-0.10",
"化學生技醫療類指數  ","40,317,557","2,757,389,002","22,097","-0.35",
"化學類指數          ","21,863,049","582,160,883","8,991","-0.01",
"生技醫療類指數      ","18,454,508","2,175,228,119","13,106","-0.55",
"玻璃陶瓷類指數      ","2,930,566","41,561,730","1,206","-0.43",
"造紙類指數          ","7,034,240","93,792,316","2,623","-1.11",
"鋼鐵類指數          ","51,681,320","1,091,728,956","15,851","-0.99",
"橡膠類指數          ","24,147,709","1,340,298,804","9,985","1.31",
"汽車類指數          ","12,299,946","497,563,530","4,589","-1.17",
"電子類指數          ","1,259,413,893","54,706,394,254","475,816","-1.27",
"半導體類指數        ","236,065,866","14,230,042,609","95,120","-0.42",
"電腦及週邊設備類指數","195,854,886","7,726,173,426","81,755","-0.32",
"光電類指數          ","445,971,264","11,222,342,974","125,686","-0.25",
"通信網路類指數      ","136,458,913","8,807,358,526","63,230","-0.56",
"電子零組件類指數    ","123,995,110","5,736,078,906","55,671","0.10",
"電子通路類指數      ","31,024,185","1,071,556,362","14,055","0.09",
"資訊服務類指數      ","11,064,701","189,036,553","4,473","-0.01",
"其他電子類指數      ","78,978,968","5,723,804,898","35,826","-0.37",
"建材營造類指數      ","32,071,730","672,903,385","14,143","0.43",
"航運業類指數        ","55,014,894","718,567,978","15,651","-0.26",
"觀光事業類指數      ","3,526,251","438,864,832","2,682","1.21",
"金融保險類指數      ","427,754,521","7,881,936,387","104,194","-5.06",
"貿易百貨類指數      ","23,471,027","1,478,180,602","10,746","-8.29",
"油電燃氣類指數      ","10,208,497","783,287,863","5,387","2.45",
"其他類指數          ","51,390,428","3,484,876,170","29,290","1.23",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

