"104年11月30日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","34,307,973","981,809,809","8,988","-3.93",
"食品類指數          ","40,295,782","1,775,379,317","11,335","-16.95",
"塑膠類指數          ","85,671,024","3,955,239,899","27,405","-3.51",
"紡織纖維類指數      ","53,018,633","2,677,682,781","20,214","-0.30",
"電機機械類指數      ","40,079,109","2,106,867,590","19,612","-1.09",
"電器電纜類指數      ","12,402,475","92,367,955","3,116","-0.40",
"化學生技醫療類指數  ","92,258,531","5,633,579,430","47,403","-1.47",
"化學類指數          ","38,742,113","1,366,355,994","15,797","-1.57",
"生技醫療類指數      ","53,516,418","4,267,223,436","31,606","-0.94",
"玻璃陶瓷類指數      ","74,963,247","844,892,776","8,532","-0.98",
"造紙類指數          ","4,632,791","51,040,929","1,470","-1.95",
"鋼鐵類指數          ","112,571,395","2,005,521,703","25,094","0.08",
"橡膠類指數          ","24,618,790","967,889,568","10,233","-4.11",
"汽車類指數          ","68,604,821","2,037,217,454","13,230","-2.01",
"電子類指數          ","1,616,682,783","75,321,000,653","451,054","-2.28",
"半導體類指數        ","481,522,768","30,197,240,107","121,313","-0.49",
"電腦及週邊設備類指數","226,607,534","7,792,618,879","70,462","-0.97",
"光電類指數          ","529,159,599","14,412,060,678","117,911","-0.21",
"通信網路類指數      ","139,837,157","7,763,197,173","50,131","-0.39",
"電子零組件類指數    ","106,538,700","5,140,271,613","48,651","-0.73",
"電子通路類指數      ","24,785,153","746,270,498","7,011","-0.58",
"資訊服務類指數      ","3,724,110","169,929,209","2,299","-1.08",
"其他電子類指數      ","104,507,762","9,099,412,496","33,276","-1.01",
"建材營造類指數      ","31,202,365","640,505,999","11,220","-1.40",
"航運業類指數        ","308,069,410","4,266,206,572","42,823","-1.49",
"觀光事業類指數      ","3,399,059","342,237,188","1,977","-2.31",
"金融保險類指數      ","754,833,562","13,464,243,473","128,609","-12.31",
"貿易百貨類指數      ","27,675,818","1,557,231,508","11,355","-2.08",
"油電燃氣類指數      ","8,247,379","594,166,612","2,864","0.23",
"其他類指數          ","102,324,220","5,068,384,761","33,007","-4.82",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

