"107年02月07日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","21,549,370","686,946,926","8,611","1.89",
"食品類指數          ","26,331,720","1,225,563,363","13,138","22.41",
"塑膠類指數          ","122,851,540","5,864,833,158","42,556","9.48",
"紡織纖維類指數      ","55,791,445","1,786,189,591","21,803","8.07",
"電機機械類指數      ","55,093,095","5,204,971,306","30,583","7.14",
"電器電纜類指數      ","24,399,894","322,889,888","8,094","0.74",
"化學生技醫療類指數  ","69,040,995","3,480,396,641","34,897","1.51",
"化學類指數          ","58,442,461","2,618,579,892","27,420","1.18",
"生技醫療類指數      ","10,598,534","861,816,749","7,477","1.34",
"玻璃陶瓷類指數      ","9,028,963","147,391,122","3,734","1.48",
"造紙類指數          ","12,307,080","230,913,971","5,709","1.85",
"鋼鐵類指數          ","138,179,650","4,154,022,212","52,746","0.40",
"橡膠類指數          ","22,585,731","907,436,087","11,466","-0.10",
"汽車類指數          ","8,120,213","484,135,828","4,593","-0.39",
"電子類指數          ","1,772,158,618","110,877,246,913","681,179","4.42",
"半導體類指數        ","483,072,401","42,291,103,671","185,749","0.99",
"電腦及週邊設備類指數","229,626,038","9,675,201,252","95,387","0.86",
"光電類指數          ","535,459,230","20,813,896,091","141,336","1.47",
"通信網路類指數      ","105,922,591","7,252,255,749","54,373","1.76",
"電子零組件類指數    ","233,138,573","13,914,770,491","114,355","0.71",
"電子通路類指數      ","39,671,671","1,339,917,635","18,442","1.24",
"資訊服務類指數      ","3,695,465","91,910,110","1,994","0.73",
"其他電子類指數      ","141,572,649","15,498,191,914","69,543","0.91",
"建材營造類指數      ","61,247,503","1,215,165,671","20,535","3.12",
"航運業類指數        ","86,818,631","1,401,367,112","26,636","0.81",
"觀光事業類指數      ","2,932,432","261,926,226","2,106","1.89",
"金融保險類指數      ","616,580,435","11,396,442,205","132,362","21.99",
"貿易百貨類指數      ","23,839,014","1,110,340,514","10,003","2.84",
"油電燃氣類指數      ","10,508,637","1,076,557,010","5,882","3.64",
"其他類指數          ","48,554,057","3,198,222,190","29,917","2.86",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

