"105年10月18日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","7,824,159","252,571,775","3,947","0.96",
"食品類指數          ","32,501,666","1,387,906,974","13,247","15.70",
"塑膠類指數          ","67,672,637","2,619,330,877","24,487","2.47",
"紡織纖維類指數      ","40,532,378","2,483,497,067","20,353","9.48",
"電機機械類指數      ","123,361,828","5,358,957,559","43,130","0.19",
"電器電纜類指數      ","8,059,644","86,221,788","2,456","0.03",
"化學生技醫療類指數  ","44,063,747","2,150,663,766","21,563","0.95",
"化學類指數          ","35,337,892","1,032,328,560","14,943","1.41",
"生技醫療類指數      ","8,725,855","1,118,335,206","6,620","0.24",
"玻璃陶瓷類指數      ","2,203,142","30,065,932","899","0.67",
"造紙類指數          ","7,479,557","102,919,941","2,753","0.84",
"鋼鐵類指數          ","21,941,353","397,693,156","7,793","0.72",
"橡膠類指數          ","28,144,436","1,044,523,762","13,759","3.20",
"汽車類指數          ","3,987,360","263,907,568","2,293","3.74",
"電子類指數          ","641,594,540","35,464,632,906","273,696","0.89",
"半導體類指數        ","140,172,711","12,234,537,702","52,693","0.34",
"電腦及週邊設備類指數","101,877,825","4,730,122,388","49,571","-0.03",
"光電類指數          ","160,887,657","4,097,436,620","52,553","0.06",
"通信網路類指數      ","70,156,256","5,354,207,157","36,978","0.18",
"電子零組件類指數    ","99,680,401","3,677,252,352","47,741","0.32",
"電子通路類指數      ","12,587,185","424,219,793","6,157","0.76",
"資訊服務類指數      ","1,646,497","63,181,239","837","-0.31",
"其他電子類指數      ","54,586,008","4,883,675,655","27,166","0.30",
"建材營造類指數      ","28,590,067","420,824,821","9,216","0.87",
"航運業類指數        ","21,831,634","297,555,427","8,514","0.13",
"觀光事業類指數      ","1,154,027","140,002,479","914","0.59",
"金融保險類指數      ","202,515,050","3,869,560,771","56,399","8.42",
"貿易百貨類指數      ","10,045,013","480,541,049","5,080","2.13",
"油電燃氣類指數      ","4,109,406","377,147,785","2,573","-0.59",
"其他類指數          ","23,305,615","1,730,082,837","15,454","3.59",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

