"101年10月17日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","13,820,424","464,762,027","4,824","0.13",
"食品類指數          ","15,478,694","622,883,154","6,400","-1.36",
"塑膠類指數          ","62,363,205","2,407,881,648","22,340","0.56",
"紡織纖維類指數      ","40,755,109","800,777,921","13,578","-1.07",
"電機機械類指數      ","22,089,363","986,496,350","9,084","0.00",
"電器電纜類指數      ","11,602,261","123,351,828","3,378","-0.13",
"化學生技醫療類指數  ","38,308,110","1,420,906,245","19,717","0.20",
"化學類指數          ","13,359,441","452,727,164","6,763","-0.01",
"生技醫療類指數      ","24,948,669","968,179,081","12,954","0.41",
"玻璃陶瓷類指數      ","2,384,854","44,893,128","1,104","0.01",
"造紙類指數          ","10,172,743","134,525,803","2,521","1.47",
"鋼鐵類指數          ","25,526,724","548,098,295","9,973","0.18",
"橡膠類指數          ","18,584,960","956,880,887","8,377","-1.05",
"汽車類指數          ","16,000,455","576,337,108","6,271","-1.84",
"電子類指數          ","1,173,878,302","47,766,075,399","371,129","-0.10",
"半導體類指數        ","202,209,380","10,373,891,482","74,160","-0.12",
"電腦及週邊設備類指數","171,428,453","8,089,899,698","66,073","0.35",
"光電類指數          ","503,928,386","11,801,083,313","103,694","0.31",
"通信網路類指數      ","79,834,959","7,721,964,590","41,451","-0.94",
"電子零組件類指數    ","108,708,509","4,902,634,592","47,023","0.02",
"電子通路類指數      ","14,630,473","516,636,297","7,049","1.07",
"資訊服務類指數      ","5,851,030","253,268,585","2,091","0.12",
"其他電子類指數      ","87,287,112","4,106,696,842","29,588","-0.12",
"建材營造類指數      ","44,660,770","995,924,538","15,529","0.33",
"航運業類指數        ","38,409,038","597,235,186","11,791","-0.14",
"觀光事業類指數      ","3,602,209","310,654,783","2,447","-1.08",
"金融保險類指數      ","263,291,215","4,175,923,576","54,096","-2.94",
"貿易百貨類指數      ","19,685,585","999,235,378","8,741","-0.29",
"油電燃氣類指數      ","2,821,645","188,849,813","1,657","-0.13",
"其他類指數          ","46,285,930","1,933,949,665","19,089","-1.03",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

