"108年10月29日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","28,015,828","1,110,875,228","9,099","-0.25",
"食品類指數          ","17,970,980","1,147,528,213","8,953","5.59",
"塑膠類指數          ","38,763,493","1,387,986,115","16,851","0.37",
"紡織纖維類指數      ","23,205,024","848,855,706","11,329","-2.31",
"電機機械類指數      ","32,856,136","2,255,277,175","15,541","-1.10",
"電器電纜類指數      ","8,462,773","137,953,162","2,977","-0.16",
"化學生技醫療類指數  ","35,166,957","1,876,991,271","20,362","-0.49",
"化學類指數          ","13,019,172","424,613,840","6,144","-0.35",
"生技醫療類指數      ","22,147,785","1,452,377,431","14,218","-0.44",
"玻璃陶瓷類指數      ","2,351,214","28,345,826","1,167","-0.03",
"造紙類指數          ","5,219,227","70,850,878","1,704","-0.95",
"鋼鐵類指數          ","34,681,882","1,160,618,609","14,789","0.02",
"橡膠類指數          ","16,478,600","584,133,345","7,383","-1.77",
"汽車類指數          ","34,290,709","2,365,204,915","18,926","1.22",
"電子類指數          ","1,560,939,336","113,138,391,131","720,681","1.62",
"半導體類指數        ","411,332,748","40,125,317,477","192,200","2.10",
"電腦及週邊設備類指數","171,120,375","8,668,675,783","80,158","-0.30",
"光電類指數          ","339,487,802","16,518,220,312","121,878","-0.08",
"通信網路類指數      ","92,784,493","6,977,628,295","48,663","-0.83",
"電子零組件類指數    ","416,467,338","31,561,825,433","211,376","-1.81",
"電子通路類指數      ","17,523,687","605,670,592","9,638","-0.51",
"資訊服務類指數      ","11,203,151","450,598,094","6,547","-1.22",
"其他電子類指數      ","101,019,742","8,230,455,145","50,221","0.36",
"建材營造類指數      ","48,800,461","923,492,288","17,527","-1.27",
"航運業類指數        ","61,759,995","1,003,695,902","19,090","-0.35",
"觀光事業類指數      ","4,134,605","207,283,717","2,076","-0.07",
"金融保險類指數      ","245,761,415","4,910,468,890","65,578","2.02",
"貿易百貨類指數      ","12,053,346","465,257,509","5,464","-0.04",
"油電燃氣類指數      ","2,420,912","196,113,798","1,799","-0.01",
"其他類指數          ","33,028,798","2,603,087,038","19,403","-1.18",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

