"102年08月13日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","22,178,116","812,273,614","7,622","1.30",
"食品類指數          ","26,681,597","1,194,362,630","11,076","-8.22",
"塑膠類指數          ","67,724,891","2,171,619,250","24,285","1.19",
"紡織纖維類指數      ","31,708,901","1,255,521,007","12,513","1.42",
"電機機械類指數      ","54,409,015","2,053,740,126","24,678","1.20",
"電器電纜類指數      ","13,085,490","189,471,129","3,790","0.50",
"化學生技醫療類指數  ","46,925,166","1,967,167,998","22,076","0.46",
"化學類指數          ","27,826,817","855,849,605","10,834","0.46",
"生技醫療類指數      ","19,098,349","1,111,318,393","11,242","0.31",
"玻璃陶瓷類指數      ","4,257,605","54,968,922","1,462","1.23",
"造紙類指數          ","6,406,197","80,864,515","1,852","0.60",
"鋼鐵類指數          ","71,974,924","1,279,224,966","21,840","1.57",
"橡膠類指數          ","21,556,263","1,194,616,836","9,858","-2.39",
"汽車類指數          ","9,153,506","575,855,692","3,097","-0.59",
"電子類指數          ","1,128,715,225","51,520,754,770","395,244","4.69",
"半導體類指數        ","252,832,854","13,612,881,551","84,045","1.49",
"電腦及週邊設備類指數","203,387,574","7,982,302,809","71,729","2.12",
"光電類指數          ","251,964,469","8,801,220,926","68,188","0.48",
"通信網路類指數      ","116,571,280","5,641,978,228","49,932","0.60",
"電子零組件類指數    ","162,649,902","6,664,484,178","64,033","1.42",
"電子通路類指數      ","35,254,584","1,332,434,246","13,624","0.39",
"資訊服務類指數      ","8,490,902","219,865,468","4,046","1.01",
"其他電子類指數      ","97,563,660","7,265,587,364","39,647","1.09",
"建材營造類指數      ","51,581,687","1,640,116,158","19,846","2.47",
"航運業類指數        ","52,081,386","552,144,144","11,601","0.75",
"觀光事業類指數      ","3,073,664","355,957,087","1,872","1.22",
"金融保險類指數      ","378,294,904","7,188,443,760","52,733","0.34",
"貿易百貨類指數      ","23,870,361","1,598,870,905","10,652","5.25",
"油電燃氣類指數      ","1,851,515","85,279,286","1,110","0.11",
"其他類指數          ","57,344,420","3,431,253,879","30,216","3.54",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

