"97年01月09日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥工業            ","75,339,000","3,630,623,000","18,702","5.42",
"食品工業            ","60,099,000","1,874,867,000","18,445","-3.19",
"塑膠工業            ","211,724,000","7,470,821,000","48,906","8.59",
"紡織纖維            ","62,166,000","1,707,141,000","14,124","-6.86",
"電機機械            ","44,256,000","920,209,000","10,578","0.26",
"電器電纜            ","18,610,000","224,796,000","4,242","0.24",
"化學生技醫療        ","66,326,000","2,740,283,000","20,980","-0.66",
"玻璃陶瓷            ","13,559,000","420,083,000","3,127","0.74",
"造紙工業            ","10,256,000","136,368,000","2,914","0.82",
"鋼鐵工業            ","124,208,000","4,661,749,000","34,875","1.62",
"橡膠工業            ","44,181,000","1,696,592,000","15,407","5.27",
"汽車工業            ","8,787,000","229,968,000","2,830","0.28",
"電子工業            ","1,784,715,000","100,560,258,000","544,475","5.89",
"建材營造            ","73,711,000","2,070,553,000","22,927","-3.18",
"航運業              ","162,452,000","5,776,407,000","41,577","0.16",
"觀光事業            ","24,897,000","687,172,000","6,250","6.19",
"金融保險            ","448,252,000","11,197,560,000","68,426","6.11",
"貿易百貨            ","29,087,000","722,101,000","8,709","1.10",
"其他                ","43,557,000","1,170,591,000","14,333","1.56",
"化學工業            ","60,807,000","2,565,235,000","18,288","-0.51",
"生技醫療            ","5,519,000","175,048,000","2,692","-0.94",
"油電燃氣            ","8,772,000","716,213,000","2,724","0.81",
"半導體              ","504,118,000","27,020,966,000","162,298","1.56",
"電腦及週邊設備      ","288,021,000","17,195,149,000","97,476","0.35",
"光電                ","510,158,000","21,550,488,000","126,537","2.45",
"通信網路            ","169,034,000","14,829,800,000","54,546","1.78",
"電子零組件          ","121,405,000","6,438,932,000","42,490","-0.78",
"電子通路            ","58,246,000","2,655,752,000","20,754","1.47",
"資訊服務            ","2,611,000","210,156,000","1,134","1.10",
"其他電子            ","131,122,000","10,659,015,000","39,240","2.60",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

