"108年01月03日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","13,465,056","461,356,652","5,898","-0.65",
"食品類指數          ","18,964,114","953,181,765","10,979","-9.55",
"塑膠類指數          ","40,674,945","1,696,905,903","16,366","-1.08",
"紡織纖維類指數      ","24,477,297","1,506,835,223","10,698","-0.10",
"電機機械類指數      ","49,125,419","3,219,961,434","26,473","-1.68",
"電器電纜類指數      ","8,782,812","124,218,446","3,188","-0.23",
"化學生技醫療類指數  ","33,360,024","2,066,136,631","21,174","-0.12",
"化學類指數          ","16,408,249","596,560,176","8,105","-0.39",
"生技醫療類指數      ","16,951,775","1,469,576,455","13,069","0.15",
"玻璃陶瓷類指數      ","1,023,511","11,957,697","413","0.08",
"造紙類指數          ","5,462,630","78,960,372","2,582","-0.42",
"鋼鐵類指數          ","38,066,357","1,317,321,049","17,671","0.30",
"橡膠類指數          ","5,228,916","175,146,321","3,140","2.10",
"汽車類指數          ","2,740,385","141,914,252","1,752","1.50",
"電子類指數          ","976,039,377","58,097,452,393","446,508","-4.58",
"半導體類指數        ","273,631,819","18,834,284,986","115,749","-2.57",
"電腦及週邊設備類指數","97,071,710","3,966,215,852","48,935","0.05",
"光電類指數          ","164,173,027","7,549,563,050","60,095","-0.20",
"通信網路類指數      ","90,748,954","5,229,227,057","49,700","-0.10",
"電子零組件類指數    ","266,926,641","15,721,738,207","128,102","-0.65",
"電子通路類指數      ","8,057,282","279,033,841","4,818","-0.10",
"資訊服務類指數      ","1,487,088","63,879,660","903","-0.28",
"其他電子類指數      ","73,942,856","6,453,509,740","38,206","-1.38",
"建材營造類指數      ","19,699,540","574,742,294","10,028","0.79",
"航運業類指數        ","33,332,991","577,837,205","10,965","-0.19",
"觀光事業類指數      ","3,020,991","215,736,166","2,007","-1.65",
"金融保險類指數      ","260,787,784","4,489,888,464","67,430","-2.74",
"貿易百貨類指數      ","9,839,478","613,497,319","5,168","-0.80",
"油電燃氣類指數      ","3,012,940","270,031,547","1,752","1.23",
"其他類指數          ","27,197,613","2,451,831,856","17,741","2.65",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

